Date,Revenue
2018-06-22,7890035.7
2018-06-23,7919846.87
2018-06-24,7114017.67
2018-06-25,8744485.32
2018-06-26,10888893.34
2018-06-27,11081146.52
2018-06-28,8513932.2
2018-06-29,12484085.14
2018-06-30,10005221.27
2018-07-01,8830377.17
2018-07-02,8070014.23
2018-07-03,9033060.75
2018-07-04,2096565.2
2018-07-05,2944993.36
2018-07-06,2036989.14
2018-07-07,3253556.07
2018-07-08,2752144.2
2018-07-09,4430764.61
2018-07-10,5201122.72
2018-07-11,6502831.07
2018-07-12,6228668.47
2018-07-13,4250921.4
2018-07-14,4868504.46
2018-07-15,5393026.83
2018-07-16,4994805.9
2018-07-17,5712604.18
2018-07-18,7639039.23
2018-07-19,6252432.84
2018-07-20,5761282.54
2018-07-21,4939690.9
2018-07-22,5641320.53
2018-07-23,6121614.15
2018-07-24,6821739.77
2018-07-25,7944998.65
2018-07-26,6463508.32
2018-07-27,5162979.4
2018-07-28,6313222.5
2018-07-29,6597216.94
2018-07-30,7314460.76
2018-07-31,12496367.04
2018-08-01,13786351.91
2018-08-02,10106943.25
2018-08-03,9026931.62
2018-08-04,6859151.1
2018-08-05,3117800.12
2018-08-06,3924563.55
2018-08-07,4212970.63
2018-08-08,4647118.76
2018-08-09,4946125.63
2018-08-10,3705554.89
2018-08-11,4591065.72
2018-08-12,4030885.81
2018-08-13,4244815.28
2018-08-14,6041631.13
2018-08-15,6058071.07
2018-08-16,5333680.81
2018-08-17,4314679.61
2018-08-18,4960825.43
2018-08-19,4978431.53
2018-08-20,4896843.63
2018-08-21,5971341.33
2018-08-22,7086185.79
2018-08-23,5392520.44
2018-08-24,3329330.38
2018-08-25,4716376.41
2018-08-26,4717920.92
2018-08-27,6151109.31
2018-08-28,12207075.48
2018-08-29,10330752.34
2018-08-30,10819458.93
2018-08-31,9769233.6
2018-09-01,8834290.53
2018-09-02,2926208.13
2018-09-03,3730127.97
2018-09-04,2895558.56
2018-09-05,2683914.3
2018-09-06,2220736.04
2018-09-07,2737800.42
2018-09-08,3138040.11
2018-09-09,4428844.18
2018-09-10,3518686.76
2018-09-11,2737148.82
2018-09-12,3907657.89
2018-09-13,3198359.98
2018-09-14,3759913.17
2018-09-15,3182906.62
2018-09-16,4513878.02
2018-09-17,3684035.33
2018-09-18,3511249.8
2018-09-19,3203671.41
2018-09-20,2967505.47
2018-09-21,3391440.87
2018-09-22,3067943.56
2018-09-23,4892505.92
2018-09-24,4916532.68
2018-09-25,3834324.5
2018-09-26,4727732.71
2018-09-27,5609192.49
2018-09-28,5221949.72
2018-09-29,5089871.44
2018-09-30,5437181.81
2018-10-01,4742181.64
2018-10-02,1807247.84
2018-10-03,1798411.4
2018-10-04,2726313.6
2018-10-05,2484898.47
2018-10-06,2157385.6
2018-10-07,2767415.65
2018-10-08,3075660.75
2018-10-09,2768213.46
2018-10-10,1759060.3
2018-10-11,2288675.28
2018-10-12,3801607.19
2018-10-13,3486645.25
2018-10-14,3516624.21
2018-10-15,3593428.63
2018-10-16,4126610.48
2018-10-17,2193280.79
2018-10-18,2364712.74
2018-10-19,2753648.17
2018-10-20,3067392.26
2018-10-21,2965006.46
2018-10-22,3760345.32
2018-10-23,3210408.93
2018-10-24,2388950.39
2018-10-25,2281239.32
2018-10-26,2925667.62
2018-10-27,3517566.83
2018-10-28,5148086.02
2018-10-29,6121160.36
2018-10-30,5647021.76
2018-10-31,5340696.76
2018-11-01,4100504.23
2018-11-02,1332091.2
2018-11-03,1775113.55
2018-11-04,2595301.17
2018-11-05,2667990.75
2018-11-06,2019349.93
2018-11-07,2141247.67
2018-11-08,1913450.02
2018-11-09,2619129.29
2018-11-10,2402388.27
2018-11-11,3568388.14
2018-11-12,2517159.72
2018-11-13,1925203.6
2018-11-14,1687382.45
2018-11-15,2055680.2
2018-11-16,2040967.69
2018-11-17,2025956.74
2018-11-18,3630560.3
2018-11-19,2171786.9
2018-11-20,2495899.61
2018-11-21,1870994.01
2018-11-22,1690197.81
2018-11-23,1647035.11
2018-11-24,1991985.26
2018-11-25,2085511.05
2018-11-26,2543960.96
2018-11-27,2369522.33
2018-11-28,1733474.59
2018-11-29,2226459.09
2018-11-30,2058963.14
2018-12-01,1216044.13
2018-12-02,977052.29
2018-12-03,1855981.25
2018-12-04,1606060.57
2018-12-05,1085024.44
2018-12-06,942014.91
2018-12-07,1200649.15
2018-12-08,1453175.2
2018-12-09,1834112.01
2018-12-10,1719022.37
2018-12-11,1670763.83
2018-12-12,1416824.27
2018-12-13,1605917.55
2018-12-14,1986080.6
2018-12-15,1761139.67
2018-12-16,1956185.08
2018-12-17,1975625.37
2018-12-18,1917848.83
2018-12-19,1548668.19
2018-12-20,2111859.13
2018-12-21,1795780.71
2018-12-22,1497206.71
2018-12-23,1221387.72
2018-12-24,2110373.43
2018-12-25,1398293.31
2018-12-26,1989426.16
2018-12-27,2379859.2
2018-12-28,4637468.16
2018-12-29,4597405.16
2018-12-30,3975279.59
2018-12-31,3827364.78
2019-01-01,2430742.1
2019-01-02,857486.8
2019-01-03,1095516.84
2019-01-04,1356732.44
2019-01-05,1752585.71
2019-01-06,1660128.37
2019-01-07,1936096.71
2019-01-08,1715399.79
2019-01-09,1858318.85
2019-01-10,1259650.79
2019-01-11,2153841.45
2019-01-12,2073990.81
2019-01-13,3354624.45
2019-01-14,2361690.18
2019-01-15,1504083.3
2019-01-16,1724908.79
2019-01-17,2280332.07
2019-01-18,1474326.17
2019-01-19,1754206.62
2019-01-20,3160071.59
2019-01-21,2299476.91
2019-01-22,2108562.98
2019-01-23,1826741.5
2019-01-24,2523490.79
2019-01-25,2014411.34
2019-01-26,2940618.52
2019-01-27,4391507.1
2019-01-28,4748349.69
2019-01-29,4822586.51
2019-01-30,3962494.16
2019-01-31,3557233.24
2019-02-01,2922884.32
2019-02-02,1988116.58
2019-02-03,2075616.33
2019-02-04,1690969.52
2019-02-05,1648913.11
2019-02-06,2019237.55
2019-02-07,1807804.86
2019-02-08,1887002.96
2019-02-09,2204244.85
2019-02-10,2992194.41
2019-02-11,3050258.51
2019-02-12,2270445.76
2019-02-13,2305149.57
2019-02-14,2959207.82
2019-02-15,2813189.48
2019-02-16,2890421.0
2019-02-17,3658575.54
2019-02-18,4680433.34
2019-02-19,1783513.49
2019-02-20,3142305.74
2019-02-21,3225995.91
2019-02-22,2981029.98
2019-02-23,3243671.03
2019-02-24,4659488.7
2019-02-25,6710330.49
2019-02-26,5143906.53
2019-02-27,4911504.39
2019-02-28,3391644.13
2019-03-01,2228532.66
2019-03-02,662215.74
2019-03-03,925441.51
2019-03-04,1915592.53
2019-03-05,2386338.6
2019-03-06,3341337.75
2019-03-07,2432557.33
2019-03-08,2666858.91
2019-03-09,3019892.33
2019-03-10,2681616.97
2019-03-11,2420084.85
2019-03-12,3925730.26
2019-03-13,5148543.25
2019-03-14,4367141.68
2019-03-15,3296671.21
2019-03-16,2593942.24
2019-03-17,3647905.41
2019-03-18,4462652.85
2019-03-19,4580736.76
2019-03-20,5766530.12
2019-03-21,4408617.11
2019-03-22,3610928.89
2019-03-23,3582976.25
2019-03-24,4240123.5
2019-03-25,4446564.37
2019-03-26,5345042.2
2019-03-27,6535411.89
2019-03-28,5315964.12
2019-03-29,4309156.23
2019-03-30,9442671.99
2019-03-31,7501232.88
2019-04-01,7842271.08
2019-04-02,6799630.38
2019-04-03,6787287.3
2019-04-04,2048272.63
2019-04-05,1919484.59
2019-04-06,2259659.48
2019-04-07,2241076.34
2019-04-08,3104721.28
2019-04-09,3989319.25
2019-04-10,3426420.13
2019-04-11,3579994.96
2019-04-12,3059845.93
2019-04-13,3248777.0
2019-04-14,4002434.76
2019-04-15,3468600.1
2019-04-16,5005921.07
2019-04-17,4866105.58
2019-04-18,3458407.78
2019-04-19,3282803.64
2019-04-20,3583833.11
2019-04-21,4280648.65
2019-04-22,5111723.35
2019-04-23,6076381.37
2019-04-24,6020945.99
2019-04-25,4244369.27
2019-04-26,3983588.88
2019-04-27,4765470.57
2019-04-28,5579108.13
2019-04-29,9634257.78
2019-04-30,8059929.99
2019-05-01,8442603.96
2019-05-02,7808399.68
2019-05-03,4022286.5
2019-05-04,2045383.76
2019-05-05,2460393.45
2019-05-06,3089088.99
2019-05-07,3216799.62
2019-05-08,3179618.97
2019-05-09,3478743.01
2019-05-10,3379956.2
2019-05-11,3223254.17
2019-05-12,3692378.28
2019-05-13,4792349.11
2019-05-14,4862166.63
2019-05-15,5013097.75
2019-05-16,4763396.54
2019-05-17,4890006.38
2019-05-18,4212074.41
2019-05-19,3110577.15
2019-05-20,4833855.83
2019-05-21,4376980.41
2019-05-22,5873623.7
2019-05-23,5059289.39
2019-05-24,4257574.66
2019-05-25,2703860.17
2019-05-26,3290638.14
2019-05-27,3692587.25
2019-05-28,4649913.83
2019-05-29,6694197.08
2019-05-30,10560540.55
2019-05-31,8767512.49
2019-06-01,8443797.15
2019-06-02,7455195.67
2019-06-03,6200836.36
2019-06-04,3657388.71
2019-06-05,3116184.22
2019-06-06,3413543.4
2019-06-07,2810118.57
2019-06-08,3253725.42
2019-06-09,4254903.93
2019-06-10,4783133.64
2019-06-11,4164146.71
2019-06-12,4780123.09
2019-06-13,3141446.63
2019-06-14,3321275.31
2019-06-15,4401658.94
2019-06-16,3952891.26
2019-06-17,4164327.54
2019-06-18,5036738.58
2019-06-19,5640058.49
2019-06-20,4189605.48
2019-06-21,3812450.83
2019-06-22,4550924.39
2019-06-23,3568419.01
2019-06-24,3996277.5
2019-06-25,5688790.13
2019-06-26,5662278.62
2019-06-27,3630711.11
2019-06-28,4670111.28
2019-06-29,7024746.69
2019-06-30,4945041.75
2019-07-01,4925285.45
2019-07-02,4873332.05
2019-07-03,4886424.07
2019-07-04,1489388.03
2019-07-05,1841931.9
2019-07-06,1673667.75
2019-07-07,2108446.49
2019-07-08,2671803.54
2019-07-09,2568480.24
2019-07-10,2970737.48
2019-07-11,3613434.66
2019-07-12,2385921.03
2019-07-13,2098969.4
2019-07-14,2644124.5
2019-07-15,2978181.99
2019-07-16,3187013.74
2019-07-17,3959202.82
2019-07-18,3615222.41
2019-07-19,2386618.42
2019-07-20,3483966.92
2019-07-21,2833440.98
2019-07-22,3439033.06
2019-07-23,3417186.56
2019-07-24,4684554.37
2019-07-25,4181297.47
2019-07-26,2974387.4
2019-07-27,2400455.83
2019-07-28,3130479.33
2019-07-29,3105749.62
2019-07-30,3330499.22
2019-07-31,5525632.29
2019-08-01,4455488.15
2019-08-02,3938923.04
2019-08-03,2470651.33
2019-08-04,2494912.22
2019-08-05,1043419.2
2019-08-06,1858125.18
2019-08-07,2612652.22
2019-08-08,2075506.82
2019-08-09,1373112.09
2019-08-10,1564845.37
2019-08-11,2346475.31
2019-08-12,1668045.94
2019-08-13,1490813.69
2019-08-14,3101196.53
2019-08-15,2478038.89
2019-08-16,1829640.99
2019-08-17,2003878.36
2019-08-18,1947390.84
2019-08-19,2333967.14
2019-08-20,2278154.51
2019-08-21,2902500.19
2019-08-22,3279690.88
2019-08-23,1923531.37
2019-08-24,1741999.11
2019-08-25,2343821.96
2019-08-26,1566162.85
2019-08-27,2452198.24
2019-08-28,5201709.9
2019-08-29,4504012.62
2019-08-30,5157053.02
2019-08-31,5057671.9
2019-09-01,4505538.06
2019-09-02,1524133.27
2019-09-03,1594821.11
2019-09-04,870213.71
2019-09-05,1849227.68
2019-09-06,2055566.63
2019-09-07,2056135.02
2019-09-08,2799308.76
2019-09-09,3586421.12
2019-09-10,2327550.31
2019-09-11,2579418.47
2019-09-12,2239528.24
2019-09-13,2602979.12
2019-09-14,2471379.44
2019-09-15,2704686.82
2019-09-16,3377677.52
2019-09-17,2208634.91
2019-09-18,2218355.01
2019-09-19,2750834.47
2019-09-20,1849923.37
2019-09-21,3723308.64
2019-09-22,3164897.45
2019-09-23,3099449.09
2019-09-24,2947408.34
2019-09-25,2898334.29
2019-09-26,2908501.91
2019-09-27,3950186.78
2019-09-28,3814692.18
2019-09-29,4292493.62
2019-09-30,4319120.35
2019-10-01,3461580.0
2019-10-02,1385364.76
2019-10-03,1326788.68
2019-10-04,1866207.62
2019-10-05,1911023.55
2019-10-06,2387439.44
2019-10-07,1999285.69
2019-10-08,1470915.7
2019-10-09,1397689.65
2019-10-10,1458507.56
2019-10-11,2040409.76
2019-10-12,1557560.26
2019-10-13,2002257.12
2019-10-14,1775994.7
2019-10-15,2018887.59
2019-10-16,1464108.41
2019-10-17,1372058.65
2019-10-18,1653633.26
2019-10-19,2811323.63
2019-10-20,2844841.01
2019-10-21,2711153.32
2019-10-22,2214683.33
2019-10-23,1759141.45
2019-10-24,2022900.04
2019-10-25,3187144.16
2019-10-26,2566324.34
2019-10-27,2753908.73
2019-10-28,4549329.18
2019-10-29,4173624.95
2019-10-30,4011152.34
2019-10-31,3902622.14
2019-11-01,2457372.77
2019-11-02,1251673.78
2019-11-03,1429798.26
2019-11-04,1262571.36
2019-11-05,1612667.27
2019-11-06,1293265.9
2019-11-07,1946539.7
2019-11-08,1109713.24
2019-11-09,2311380.72
2019-11-10,3011648.48
2019-11-11,2092297.23
2019-11-12,2105090.82
2019-11-13,2427345.64
2019-11-14,2269908.4
2019-11-15,2141001.63
