Date,COGS
2018-06-24,6244799.31
2018-06-25,8162955.36
2018-06-26,10123784.8
2018-06-27,10874461.91
2018-06-28,8332592.17
2018-06-29,11945221.58
2018-06-30,9784802.48
2018-07-01,8529895.83
2018-07-02,7743177.14
2018-07-03,8644208.55
2018-07-04,2027736.06
2018-07-05,2822619.07
2018-07-06,2040145.8
2018-07-07,3156576.31
2018-07-08,2725199.41
2018-07-09,4215804.43
2018-07-10,4881351.11
2018-07-11,6236313.66
2018-07-12,6094439.16
2018-07-13,4213700.8
2018-07-14,4786402.77
2018-07-15,5249791.03
2018-07-16,4716050.05
2018-07-17,5386803.9
2018-07-18,7484190.04
2018-07-19,5912775.72
2018-07-20,5222554.73
2018-07-21,4320031.79
2018-07-22,4834937.23
2018-07-23,4864263.18
2018-07-24,5344675.82
2018-07-25,6241710.94
2018-07-26,5212368.25
2018-07-27,4110689.88
2018-07-28,5068784.77
2018-07-29,5284529.74
2018-07-30,5725898.93
2018-07-31,9909115.53
2018-08-01,10884999.4
2018-08-02,7999614.76
2018-08-03,7058116.81
2018-08-04,5490125.8
2018-08-05,2491453.39
2018-08-06,3048117.59
2018-08-07,3334965.62
2018-08-08,3610702.93
2018-08-09,3977801.47
2018-08-10,2859379.41
2018-08-11,3598807.89
2018-08-12,3179458.32
2018-08-13,3284829.91
2018-08-14,4766947.5
2018-08-15,4807626.36
2018-08-16,4015767.27
2018-08-17,3455461.38
2018-08-18,3902500.12
2018-08-19,3847035.88
2018-08-20,3837284.3
2018-08-21,4692653.97
2018-08-22,5662221.43
2018-08-23,4260217.92
2018-08-24,2630754.1
2018-08-25,3836954.01
2018-08-26,3744613.34
2018-08-27,4800826.49
2018-08-28,9954369.46
2018-08-29,8329694.93
2018-08-30,8497693.47
2018-08-31,7975907.3
2018-09-01,7236711.56
2018-09-02,2475973.31
2018-09-03,3250956.11
2018-09-04,2566039.59
2018-09-05,2352008.69
2018-09-06,1976596.92
2018-09-07,2305499.6
2018-09-08,2844198.87
2018-09-09,3809539.78
2018-09-10,3115017.21
2018-09-11,2457613.39
2018-09-12,3473624.08
2018-09-13,2826009.39
2018-09-14,3409768.94
2018-09-15,2708850.83
2018-09-16,4134396.21
2018-09-17,3185261.69
2018-09-18,3093197.05
2018-09-19,2850137.86
2018-09-20,2634513.81
2018-09-21,3055926.25
2018-09-22,2653342.07
2018-09-23,4455722.87
2018-09-24,4394814.48
2018-09-25,3363603.04
2018-09-26,4050861.46
2018-09-27,4998150.71
2018-09-28,4643296.21
2018-09-29,4351327.13
2018-09-30,4591821.05
2018-10-01,4115311.14
2018-10-02,1354070.12
2018-10-03,1414782.3
2018-10-04,2140614.37
2018-10-05,1911895.45
2018-10-06,1668290.7
2018-10-07,2075893.96
2018-10-08,2408923.48
2018-10-09,2199027.83
2018-10-10,1352309.05
2018-10-11,1804152.97
2018-10-12,3093283.75
2018-10-13,2756384.22
2018-10-14,2744217.98
2018-10-15,2809961.8
2018-10-16,3221862.51
2018-10-17,1721100.93
2018-10-18,1825738.91
2018-10-19,2191447.61
2018-10-20,2428564.0
2018-10-21,2322786.28
2018-10-22,3093167.35
2018-10-23,2590626.71
2018-10-24,1810211.59
2018-10-25,1789602.98
2018-10-26,2326884.75
2018-10-27,2788248.35
2018-10-28,4236118.44
2018-10-29,4854267.79
2018-10-30,4534254.48
2018-10-31,4313400.22
2018-11-01,3207191.36
2018-11-02,973346.43
2018-11-03,1429465.35
2018-11-04,2110463.11
2018-11-05,2059523.3
2018-11-06,1662050.67
2018-11-07,1769789.01
2018-11-08,1511722.76
2018-11-09,2039164.75
2018-11-10,1910373.68
2018-11-11,2844379.91
2018-11-12,2054634.4
2018-11-13,1550255.36
2018-11-14,1226935.5
2018-11-15,1571568.0
2018-11-16,1635316.04
2018-11-17,1601361.16
2018-11-18,3005034.69
2018-11-19,1822847.47
2018-11-20,2196442.6
2018-11-21,1826252.29
2018-11-22,1647708.27
2018-11-23,1656826.5
2018-11-24,1889498.02
2018-11-25,2029509.86
2018-11-26,2433523.18
2018-11-27,2218838.51
2018-11-28,1753556.92
2018-11-29,2127649.92
2018-11-30,2054767.53
2018-12-01,1211686.23
2018-12-02,950959.05
2018-12-03,1750191.91
2018-12-04,1508604.3
2018-12-05,1036671.25
2018-12-06,946159.68
2018-12-07,1205634.51
2018-12-08,1434521.0
2018-12-09,1791856.09
2018-12-10,1695031.78
2018-12-11,1670771.64
2018-12-12,1409602.12
2018-12-13,1631146.11
2018-12-14,1901692.62
2018-12-15,1649696.47
2018-12-16,1973002.66
2018-12-17,2012021.47
2018-12-18,1813056.96
2018-12-19,1537872.76
2018-12-20,1955020.76
2018-12-21,1747996.02
2018-12-22,1451328.96
2018-12-23,1203158.82
2018-12-24,2051630.86
2018-12-25,1329598.03
2018-12-26,1906954.63
2018-12-27,2336594.02
2018-12-28,4553417.55
2018-12-29,4592577.25
2018-12-30,3817470.28
2018-12-31,3811034.54
2019-01-01,2422276.45
2019-01-02,611460.51
2019-01-03,931676.57
2019-01-04,1032253.29
2019-01-05,1344358.95
2019-01-06,1324455.7
2019-01-07,1554210.1
2019-01-08,1347590.83
2019-01-09,1516237.67
2019-01-10,1032558.86
2019-01-11,1671962.72
2019-01-12,1674370.35
2019-01-13,2671314.89
2019-01-14,1807957.6
2019-01-15,1181548.42
2019-01-16,1349961.65
2019-01-17,1816414.62
2019-01-18,1227149.16
2019-01-19,1335367.18
2019-01-20,2517012.51
2019-01-21,1856585.16
2019-01-22,1708188.75
2019-01-23,1369479.14
2019-01-24,2014906.08
2019-01-25,1674040.36
2019-01-26,2385985.7
2019-01-27,3459322.38
2019-01-28,3779471.66
2019-01-29,3839462.75
2019-01-30,3161585.88
2019-01-31,2914824.87
2019-02-01,2311260.65
2019-02-02,1648391.91
2019-02-03,1663159.13
2019-02-04,1412906.86
2019-02-05,1341931.74
2019-02-06,1620812.0
2019-02-07,1498934.77
2019-02-08,1514639.32
2019-02-09,1794590.32
2019-02-10,2405467.55
2019-02-11,2505704.13
2019-02-12,1865294.51
2019-02-13,1875958.77
2019-02-14,2441504.63
2019-02-15,2241015.21
2019-02-16,2337140.26
2019-02-17,2895275.54
2019-02-18,3760557.76
2019-02-19,1498699.8
2019-02-20,2556936.4
2019-02-21,2685076.1
2019-02-22,2400898.37
2019-02-23,2744035.42
2019-02-24,3774721.6
2019-02-25,5461991.46
2019-02-26,4181682.12
2019-02-27,3881267.76
2019-02-28,2722597.05
2019-03-01,1861831.11
2019-03-02,563992.66
2019-03-03,757846.4
2019-03-04,1559541.64
2019-03-05,1912200.04
2019-03-06,2745260.51
2019-03-07,1818192.91
2019-03-08,2181539.6
2019-03-09,2454977.33
2019-03-10,2134676.6
2019-03-11,1983304.37
2019-03-12,3314125.8
2019-03-13,4034220.49
2019-03-14,3458729.41
2019-03-15,2596766.78
2019-03-16,2020686.01
2019-03-17,2976722.37
2019-03-18,3659897.03
2019-03-19,3861332.4
2019-03-20,4960357.22
2019-03-21,3962414.33
2019-03-22,3304221.4
2019-03-23,3279702.06
2019-03-24,3766823.0
2019-03-25,4012232.01
2019-03-26,4766707.57
2019-03-27,5978075.49
2019-03-28,4667097.61
2019-03-29,3848197.98
2019-03-30,8583254.53
2019-03-31,6774268.33
2019-04-01,7122821.67
2019-04-02,6231069.37
2019-04-03,6224164.42
2019-04-04,1722283.77
2019-04-05,1795248.81
2019-04-06,2043470.72
2019-04-07,2042622.76
2019-04-08,2774939.49
2019-04-09,3630481.23
2019-04-10,3160123.01
2019-04-11,3276911.01
2019-04-12,2753429.2
2019-04-13,3006192.84
2019-04-14,3635296.53
2019-04-15,3009772.87
2019-04-16,4277532.29
2019-04-17,3844447.57
2019-04-18,2689432.07
2019-04-19,2507866.68
2019-04-20,2817340.98
2019-04-21,3400564.11
2019-04-22,4071500.83
2019-04-23,4899064.86
2019-04-24,4856675.57
2019-04-25,3305396.09
2019-04-26,3067018.69
2019-04-27,3742260.25
2019-04-28,4391470.92
2019-04-29,7639657.66
2019-04-30,6487250.52
2019-05-01,6897673.92
2019-05-02,6038961.99
2019-05-03,3234443.01
2019-05-04,1603260.81
2019-05-05,1889099.54
2019-05-06,2546015.45
2019-05-07,2460959.9
2019-05-08,2549583.11
2019-05-09,2820877.92
2019-05-10,2669556.82
2019-05-11,2537597.46
2019-05-12,2866716.95
2019-05-13,3788342.27
2019-05-14,3833993.27
2019-05-15,3959824.14
2019-05-16,3739102.59
2019-05-17,3947766.75
2019-05-18,3390993.32
2019-05-19,2404869.12
2019-05-20,3883813.76
2019-05-21,3545197.6
2019-05-22,4676076.56
2019-05-23,4065945.82
2019-05-24,3427856.53
2019-05-25,2041659.91
2019-05-26,2614660.18
2019-05-27,3103910.35
2019-05-28,3737938.55
2019-05-29,5100391.64
2019-05-30,8440357.87
2019-05-31,6975728.64
2019-06-01,6772402.64
2019-06-02,6102711.18
2019-06-03,4928192.22
2019-06-04,2889750.29
2019-06-05,2354873.53
2019-06-06,2707745.48
2019-06-07,2267280.87
2019-06-08,2576270.0
2019-06-09,3456557.9
2019-06-10,3750235.77
2019-06-11,3288307.35
2019-06-12,3862755.17
2019-06-13,2434324.12
2019-06-14,2699480.09
2019-06-15,3526274.43
2019-06-16,3206561.32
2019-06-17,3246799.45
2019-06-18,4114695.79
2019-06-19,4485935.07
2019-06-20,3314789.57
2019-06-21,3058079.55
2019-06-22,3531072.86
2019-06-23,3068943.59
2019-06-24,3433419.57
2019-06-25,5142260.13
2019-06-26,5280030.26
2019-06-27,3603596.44
2019-06-28,4617792.03
2019-06-29,6925205.4
2019-06-30,4627222.46
2019-07-01,4871863.28
2019-07-02,4786134.47
2019-07-03,4756249.61
2019-07-04,1415805.18
2019-07-05,1789551.81
2019-07-06,1672504.8
2019-07-07,2118852.35
2019-07-08,2584413.1
2019-07-09,2386535.86
2019-07-10,2920183.57
2019-07-11,3602172.41
2019-07-12,2226726.44
2019-07-13,1932133.96
2019-07-14,2456787.05
2019-07-15,2929468.55
2019-07-16,3153087.05
2019-07-17,3896487.16
2019-07-18,3550288.82
2019-07-19,2254762.11
2019-07-20,3119293.47
2019-07-21,2457034.76
2019-07-22,2731287.61
2019-07-23,2643724.49
2019-07-24,3722991.01
2019-07-25,3389253.8
2019-07-26,2282672.9
2019-07-27,1937294.99
2019-07-28,2444819.96
2019-07-29,2493332.47
2019-07-30,3199104.79
2019-07-31,6089074.09
2019-08-01,5321254.35
2019-08-02,4562144.93
2019-08-03,3392027.67
2019-08-04,3600849.09
2019-08-05,1459268.06
2019-08-06,2640605.83
2019-08-07,3641188.5
2019-08-08,2794288.53
2019-08-09,1937571.87
2019-08-10,2196994.14
2019-08-11,3292514.02
2019-08-12,2290560.15
2019-08-13,2171947.13
2019-08-14,4169515.66
2019-08-15,3512738.3
2019-08-16,2493094.05
2019-08-17,2733913.19
2019-08-18,2839386.72
2019-08-19,3290384.64
2019-08-20,3059344.57
2019-08-21,3975109.52
2019-08-22,4303594.26
2019-08-23,2481146.96
2019-08-24,2380723.06
2019-08-25,2973037.78
2019-08-26,2092259.75
2019-08-27,3395896.49
2019-08-28,7205663.14
2019-08-29,6055206.11
2019-08-30,6765323.43
2019-08-31,6368386.98
2019-09-01,5575548.49
2019-09-02,1524323.94
2019-09-03,1372800.55
2019-09-04,795474.98
2019-09-05,1737296.3
2019-09-06,1816545.14
2019-09-07,1821442.12
2019-09-08,2590587.34
2019-09-09,3025750.34
2019-09-10,2102928.06
2019-09-11,2224939.94
2019-09-12,2055638.17
2019-09-13,2360984.02
2019-09-14,2104170.27
2019-09-15,2355376.75
2019-09-16,3056070.46
2019-09-17,1901278.99
2019-09-18,1872520.36
2019-09-19,2383301.79
2019-09-20,1616131.82
2019-09-21,3312576.87
2019-09-22,2715456.74
2019-09-23,2787237.94
2019-09-24,2515101.0
2019-09-25,2483117.25
2019-09-26,2610054.46
2019-09-27,3564014.93
2019-09-28,3453282.93
2019-09-29,3763429.08
2019-09-30,3566624.12
2019-10-01,2846842.32
2019-10-02,1073130.28
2019-10-03,1033086.86
2019-10-04,1478185.6
2019-10-05,1500730.35
2019-10-06,1819262.68
2019-10-07,1511800.84
2019-10-08,1203719.05
2019-10-09,1162543.67
2019-10-10,1177103.47
2019-10-11,1602691.87
2019-10-12,1243446.67
2019-10-13,1582043.04
2019-10-14,1462978.37
2019-10-15,1548517.17
2019-10-16,1141541.16
2019-10-17,1046890.17
2019-10-18,1278811.6
2019-10-19,2269521.38
2019-10-20,2392660.05
2019-10-21,2148763.37
2019-10-22,1838977.01
2019-10-23,1358481.77
2019-10-24,1666320.71
2019-10-25,2421364.94
2019-10-26,2091249.47
2019-10-27,2215124.51
2019-10-28,3685783.91
2019-10-29,3482498.58
2019-10-30,3303293.41
2019-10-31,3200919.46
2019-11-01,1859550.39
2019-11-02,1011108.33
2019-11-03,1038587.83
2019-11-04,995581.04
2019-11-05,1321321.71
2019-11-06,977612.75
2019-11-07,1520179.67
2019-11-08,903061.67
2019-11-09,1875909.56
2019-11-10,2352435.67
2019-11-11,1711092.76
2019-11-12,1720904.41
2019-11-13,1997625.77
2019-11-14,1766713.41
2019-11-15,1662947.41
