Date,Revenue,COGS,Revenue_lag_1d,COGS_lag_1d,order_count_lag_1d,order_district_count_lag_1d,shipment_count_lag_1d,refund_amount_sum_rolling_7d_mean,review_count_rolling_7d_mean,return_count_rolling_7d_mean,shipping_fee_sum_lag_1d,month,day_of_week
2016-06-24,7881916.83,6508523.99,9872888.2,7950198.34,351.0,39.0,271.0,285321.3142857143,56.42857142857143,20.142857142857142,944.39,6,4
2016-06-25,6886227.09,6096912.54,7881916.83,6508523.99,274.0,39.0,301.0,307340.5928571429,55.142857142857146,21.571428571428573,1023.39,6,5
2016-06-26,6698524.32,6144242.3,6886227.09,6096912.54,257.0,39.0,295.0,280346.8785714286,55.142857142857146,20.285714285714285,1104.27,6,6
2016-06-27,6871506.56,6833479.69,6698524.32,6144242.3,282.0,39.0,251.0,303036.54714285716,54.714285714285715,21.285714285714285,997.97,6,0
2016-06-28,8247984.99,8163713.72,6871506.56,6833479.69,319.0,39.0,254.0,306590.4314285714,54.714285714285715,21.0,950.46,6,1
2016-06-29,13343751.12,13303063.47,8247984.99,8163713.72,397.0,39.0,267.0,279860.17142857146,56.285714285714285,20.0,1382.91,6,2
2016-06-30,11824115.33,11686500.64,13343751.12,13303063.47,632.0,39.0,397.0,276788.4542857143,55.714285714285715,20.0,1909.68,6,3
2016-07-01,10173764.85,10138330.52,11824115.33,11686500.64,552.0,39.0,419.0,263245.39857142855,55.42857142857143,19.0,2188.46,7,4
2016-07-02,8800553.93,8597989.65,10173764.85,10138330.52,466.0,39.0,440.0,261836.11285714287,57.57142857142857,17.571428571428573,2006.7,7,5
2016-07-03,6426683.62,6344095.57,8800553.93,8597989.65,405.0,39.0,438.0,246516.86428571428,56.57142857142857,15.714285714285714,2210.71,7,6
2016-07-04,1386571.93,1325944.63,6426683.62,6344095.57,291.0,39.0,366.0,227331.23857142855,56.857142857142854,14.285714285714286,1779.73,7,0
2016-07-05,2748779.52,2677876.06,1386571.93,1325944.63,44.0,26.0,298.0,227728.68285714285,55.142857142857146,14.142857142857142,1655.34,7,1
2016-07-06,2703265.31,2729115.94,2748779.52,2677876.06,89.0,36.0,168.0,233096.41857142857,55.57142857142857,14.714285714285714,860.61,7,2
2016-07-07,4517288.27,4518370.11,2703265.31,2729115.94,120.0,38.0,132.0,233045.07,56.57142857142857,14.714285714285714,687.33,7,3
2016-07-08,3773827.56,3763622.72,4517288.27,4518370.11,179.0,39.0,91.0,220066.7785714286,55.57142857142857,14.0,276.02,7,4
2016-07-09,4051086.89,3956559.68,3773827.56,3763622.72,158.0,39.0,106.0,238689.10571428572,54.57142857142857,15.714285714285714,361.13,7,5
2016-07-10,4008532.54,3789183.06,4051086.89,3956559.68,175.0,39.0,150.0,253876.25714285712,55.714285714285715,16.285714285714285,727.64,7,6
2016-07-11,4094198.38,3954521.72,4008532.54,3789183.06,166.0,39.0,155.0,252214.9557142857,55.714285714285715,15.857142857142858,703.27,7,0
2016-07-12,4373623.08,4271906.38,4094198.38,3954521.72,188.0,39.0,160.0,253579.88142857142,56.714285714285715,15.857142857142858,659.59,7,1
2016-07-13,3978100.94,3903887.84,4373623.08,4271906.38,193.0,37.0,152.0,244250.34142857144,53.857142857142854,15.857142857142858,778.75,7,2
2016-07-14,5834657.65,5776926.66,3978100.94,3903887.84,197.0,39.0,155.0,253339.78857142857,54.857142857142854,16.714285714285715,964.8,7,3
2016-07-15,5538171.41,5410397.02,5834657.65,5776926.66,265.0,39.0,184.0,260734.76428571428,55.0,17.142857142857142,888.25,7,4
2016-07-16,4146739.21,3932641.54,5538171.41,5410397.02,255.0,39.0,206.0,233690.5142857143,52.285714285714285,16.0,1056.08,7,5
2016-07-17,4362617.65,4257377.15,4146739.21,3932641.54,196.0,39.0,211.0,218897.02285714287,51.857142857142854,16.428571428571427,1223.88,7,6
2016-07-18,4037086.77,4032049.3,4362617.65,4257377.15,190.0,38.0,205.0,203552.03285714285,51.285714285714285,16.857142857142858,1006.05,7,0
2016-07-19,4972014.76,4468539.05,4037086.77,4032049.3,198.0,39.0,183.0,214241.35571428572,53.42857142857143,17.571428571428573,873.11,7,1
2016-07-20,5743038.13,4989427.8,4972014.76,4468539.05,222.0,39.0,173.0,214801.92428571428,53.42857142857143,17.428571428571427,1040.96,7,2
2016-07-21,6234589.1,5454135.01,5743038.13,4989427.8,228.0,39.0,179.0,213854.53,52.142857142857146,17.285714285714285,764.49,7,3
2016-07-22,6429688.49,5405412.2,6234589.1,5454135.01,278.0,39.0,188.0,200671.95,51.42857142857143,16.142857142857142,890.64,7,4
2016-07-23,5794840.19,4693760.16,6429688.49,5405412.2,237.0,39.0,225.0,198599.12857142856,52.285714285714285,15.571428571428571,1172.71,7,5
2016-07-24,4992598.4,3988427.93,5794840.19,4693760.16,184.0,38.0,204.0,205667.07857142854,49.714285714285715,15.857142857142858,793.41,7,6
2016-07-25,6602810.86,5210533.01,4992598.4,3988427.93,187.0,37.0,203.0,212851.6585714286,51.142857142857146,16.142857142857142,710.22,7,0
2016-07-26,7851989.46,6298482.2,6602810.86,5210533.01,225.0,39.0,160.0,198210.62142857144,47.285714285714285,16.285714285714285,643.6899999999999,7,1
2016-07-27,7880563.86,6294203.51,7851989.46,6298482.2,255.0,39.0,189.0,186533.18999999997,49.142857142857146,15.571428571428571,738.2,7,2
2016-07-28,10561338.25,8364736.75,7880563.86,6294203.51,291.0,39.0,205.0,165428.44571428568,49.714285714285715,14.714285714285714,857.82,7,3
2016-07-29,9786083.49,8009568.05,10561338.25,8364736.75,387.0,39.0,246.0,165104.0957142857,49.0,15.0,1039.55,7,4
2016-07-30,6346290.87,5035247.55,9786083.49,8009568.05,330.0,39.0,286.0,153525.37999999998,48.857142857142854,15.142857142857142,1027.54,7,5
2016-07-31,11015269.56,8901256.98,6346290.87,5035247.55,241.0,39.0,272.0,127397.45571428572,51.714285714285715,13.714285714285714,1430.51,7,6
2016-08-01,10793582.2,8684114.27,11015269.56,8901256.98,396.0,39.0,314.0,120837.45,49.42857142857143,12.714285714285714,1160.83,8,0
2016-08-02,9744357.22,7715286.95,10793582.2,8684114.27,382.0,39.0,281.0,118685.49285714285,50.0,11.428571428571429,1136.09,8,1
2016-08-03,9904285.99,7903743.51,9744357.22,7715286.95,328.0,39.0,320.0,126835.12000000001,48.857142857142854,11.714285714285714,1015.67,8,2
2016-08-04,9495153.07,7445312.45,9904285.99,7903743.51,354.0,39.0,299.0,133024.80857142858,46.857142857142854,11.857142857142858,1289.67,8,3
2016-08-05,5608281.75,4405172.77,9495153.07,7445312.45,329.0,39.0,318.0,148719.67142857143,47.142857142857146,12.571428571428571,1552.68,8,4
2016-08-06,3417126.9,2778007.61,5608281.75,4405172.77,164.0,35.0,263.0,150818.2942857143,47.57142857142857,11.142857142857142,780.23,8,5
2016-08-07,4427581.45,3417549.23,3417126.9,2778007.61,101.0,36.0,214.0,154917.71714285715,44.857142857142854,10.857142857142858,818.87,8,6
2016-08-08,4350104.4,3457274.61,4427581.45,3417549.23,140.0,37.0,156.0,168993.98285714284,43.142857142857146,12.0,595.34,8,0
2016-08-09,5367433.58,4307308.14,4350104.4,3457274.61,157.0,39.0,126.0,174639.17142857143,40.714285714285715,12.714285714285714,390.78,8,1
2016-08-10,6219835.93,4989664.4,5367433.58,4307308.14,178.0,39.0,139.0,185726.08428571426,40.142857142857146,14.428571428571429,547.36,8,2
2016-08-11,6515630.05,5260377.53,6219835.93,4989664.4,216.0,38.0,149.0,206676.43000000002,42.0,14.714285714285714,693.02,8,3
2016-08-12,6119372.31,4890673.79,6515630.05,5260377.53,238.0,38.0,182.0,221609.12000000002,41.42857142857143,15.571428571428571,654.18,8,4
2016-08-13,4911652.24,4032826.41,6119372.31,4890673.79,214.0,38.0,182.0,234411.80142857143,41.0,16.857142857142858,785.94,8,5
2016-08-14,4133214.74,3276890.85,4911652.24,4032826.41,161.0,39.0,177.0,248042.0357142857,41.0,18.142857142857142,716.06,8,6
2016-08-15,5605211.59,4497185.08,4133214.74,3276890.85,138.0,39.0,151.0,248159.4785714286,41.857142857142854,18.714285714285715,591.82,8,0
2016-08-16,5622571.31,4439845.57,5605211.59,4497185.08,201.0,39.0,147.0,266880.58,43.142857142857146,18.857142857142858,596.48,8,1
2016-08-17,5481191.48,4224740.02,5622571.31,4439845.57,209.0,38.0,181.0,257162.3828571429,43.714285714285715,16.571428571428573,799.84,8,2
2016-08-18,9528740.46,7920089.68,5481191.48,4224740.02,236.0,39.0,165.0,255873.45285714287,40.714285714285715,16.714285714285715,797.54,8,3
2016-08-19,6546299.57,5278113.04,9528740.46,7920089.68,323.0,39.0,226.0,250884.29142857142,40.57142857142857,16.571428571428573,1089.85,8,4
2016-08-20,5781551.94,4564247.81,6546299.57,5278113.04,249.0,39.0,188.0,254931.71714285715,40.714285714285715,17.428571428571427,806.58,8,5
2016-08-21,6521389.47,5328696.02,5781551.94,4564247.81,197.0,38.0,250.0,269352.2614285714,41.857142857142854,17.857142857142858,1197.12,8,6
2016-08-22,5219998.72,4287522.68,6521389.47,5328696.02,194.0,39.0,201.0,271518.91714285716,41.857142857142854,17.142857142857142,837.29,8,0
2016-08-23,4815121.42,3868404.84,5219998.72,4287522.68,173.0,39.0,175.0,282634.91285714286,42.714285714285715,17.285714285714285,554.0,8,1
2016-08-24,6292751.73,5100249.41,4815121.42,3868404.84,184.0,39.0,174.0,289112.25428571424,41.285714285714285,18.142857142857142,748.81,8,2
2016-08-25,8794928.73,6977759.11,6292751.73,5100249.41,241.0,39.0,197.0,278266.54,41.42857142857143,18.571428571428573,879.75,8,3
2016-08-26,5680360.34,4488665.83,8794928.73,6977759.11,328.0,38.0,199.0,257953.1814285714,42.42857142857143,17.428571428571427,703.45,8,4
2016-08-27,4561647.77,3662367.33,5680360.34,4488665.83,215.0,37.0,191.0,255281.81142857144,41.142857142857146,16.857142857142858,846.82,8,5
2016-08-28,15158669.18,12249721.23,4561647.77,3662367.33,155.0,37.0,208.0,232880.59857142856,40.0,16.0,1024.68,8,6
2016-08-29,14043471.1,11328872.12,15158669.18,12249721.23,567.0,39.0,279.0,224666.1842857143,40.857142857142854,15.714285714285714,1172.81,8,0
2016-08-30,13812380.3,11037531.68,14043471.1,11328872.12,525.0,39.0,338.0,185608.1942857143,40.714285714285715,14.857142857142858,1768.08,8,1
2016-08-31,12534594.92,10091516.93,13812380.3,11037531.68,498.0,39.0,394.0,174843.8485714286,42.857142857142854,14.714285714285714,1786.43,8,2
2016-09-01,12403544.62,10116739.78,12534594.92,10091516.93,470.0,39.0,435.0,168509.59,43.285714285714285,13.142857142857142,1929.65,9,3
2016-09-02,2363186.38,2197302.32,12403544.62,10116739.78,476.0,39.0,430.0,164142.59857142856,42.714285714285715,12.714285714285714,1953.95,9,4
2016-09-03,2854708.14,2576390.08,2363186.38,2197302.32,89.0,35.0,366.0,160603.09142857144,43.285714285714285,12.428571428571429,1900.87,9,5
2016-09-04,2911393.7,2610346.46,2854708.14,2576390.08,93.0,35.0,229.0,161193.0457142857,44.142857142857146,12.0,990.8,9,6
2016-09-05,4157930.98,3683805.93,2911393.7,2610346.46,106.0,36.0,183.0,161586.48857142855,44.42857142857143,11.428571428571429,744.98,9,0
2016-09-06,4457820.99,4021959.96,4157930.98,3683805.93,145.0,37.0,100.0,172404.96285714285,43.714285714285715,11.285714285714286,343.11,9,1
2016-09-07,2727504.52,2482230.36,4457820.99,4021959.96,155.0,38.0,103.0,196160.76857142855,43.0,12.0,338.75,9,2
2016-09-08,2950156.73,2710099.28,2727504.52,2482230.36,101.0,36.0,105.0,196712.88714285713,43.285714285714285,12.428571428571429,393.8,9,3
2016-09-09,4080455.52,3550531.35,2950156.73,2710099.28,114.0,36.0,124.0,221408.45714285717,42.714285714285715,14.0,582.55,9,4
2016-09-10,3383667.97,3081087.79,4080455.52,3550531.35,150.0,38.0,107.0,199135.44714285713,43.42857142857143,13.142857142857142,619.33,9,5
2016-09-11,4791697.67,4209772.35,3383667.97,3081087.79,140.0,36.0,110.0,200345.8371428571,42.857142857142854,14.0,446.19,9,6
2016-09-12,5675073.45,5130706.55,4791697.67,4209772.35,200.0,39.0,123.0,221511.72285714286,43.57142857142857,15.428571428571429,408.97,9,0
2016-09-13,5639925.61,5076124.78,5675073.45,5130706.55,237.0,37.0,131.0,227349.49285714285,43.714285714285715,16.142857142857142,612.09,9,1
2016-09-14,4385149.48,3911967.05,5639925.61,5076124.78,213.0,38.0,191.0,221571.44,43.42857142857143,16.0,837.51,9,2
2016-09-15,3714513.35,3311188.02,4385149.48,3911967.05,151.0,37.0,169.0,228283.65285714282,44.0,17.0,620.01,9,3
2016-09-16,4018602.31,3556568.41,3714513.35,3311188.02,139.0,34.0,163.0,189249.75999999998,45.142857142857146,14.428571428571429,699.88,9,4
2016-09-17,4431680.09,3843688.85,4018602.31,3556568.41,158.0,38.0,154.0,222438.61714285714,43.285714285714285,15.857142857142858,641.16,9,5
2016-09-18,4942620.63,4382989.7,4431680.09,3843688.85,172.0,39.0,120.0,232952.53428571433,45.857142857142854,15.714285714285714,395.59000000000003,9,6
2016-09-19,5350877.2,4783146.79,4942620.63,4382989.7,193.0,38.0,148.0,205322.3014285714,43.714285714285715,15.285714285714286,765.58,9,0
2016-09-20,4950112.24,4381290.5,5350877.2,4783146.79,211.0,36.0,155.0,195744.9042857143,43.857142857142854,15.714285714285714,663.5,9,1
2016-09-21,4415854.52,4042078.78,4950112.24,4381290.5,193.0,38.0,172.0,183461.0,43.57142857142857,15.428571428571429,721.89,9,2
2016-09-22,3570383.96,3326231.28,4415854.52,4042078.78,173.0,38.0,189.0,171879.68428571426,41.857142857142854,14.428571428571429,1142.72,9,3
2016-09-23,4188287.62,3857859.5,3570383.96,3326231.28,149.0,37.0,149.0,191694.5142857143,41.857142857142854,15.857142857142858,852.26,9,4
2016-09-24,3669054.98,3149906.57,4188287.62,3857859.5,152.0,38.0,145.0,204486.43285714285,43.142857142857146,16.142857142857142,609.03,9,5
2016-09-25,5830714.93,5221915.5,3669054.98,3149906.57,155.0,37.0,134.0,207493.76,40.42857142857143,16.428571428571427,575.76,9,6
2016-09-26,6888617.97,6121949.95,5830714.93,5221915.5,216.0,37.0,161.0,200375.78142857147,40.285714285714285,15.428571428571429,731.43,9,0
2016-09-27,8489123.16,7795904.94,6888617.97,6121949.95,278.0,39.0,173.0,197618.7057142857,40.142857142857146,14.857142857142858,716.1800000000001,9,1
2016-09-28,7567886.85,6824968.63,8489123.16,7795904.94,342.0,39.0,206.0,204553.89857142858,39.42857142857143,14.142857142857142,950.71,9,2
2016-09-29,5432931.71,4892504.82,7567886.85,6824968.63,313.0,39.0,257.0,208340.60142857145,39.857142857142854,14.0,1035.9,9,3
2016-09-30,4909635.76,4205412.15,5432931.71,4892504.82,227.0,38.0,242.0,206129.59285714285,37.142857142857146,13.714285714285714,1251.69,9,4
2016-10-01,4366699.03,3701260.21,4909635.76,4205412.15,209.0,38.0,240.0,178022.87285714285,37.714285714285715,12.142857142857142,1166.4,10,5
2016-10-02,2596796.4,1974164.43,4366699.03,3701260.21,179.0,37.0,213.0,141509.83428571429,37.857142857142854,10.428571428571429,1007.95,10,6
2016-10-03,2548741.44,2097911.33,2596796.4,1974164.43,85.0,29.0,156.0,132081.1585714286,39.285714285714285,9.714285714285714,832.99,10,0
2016-10-04,3461082.31,2850191.25,2548741.44,2097911.33,89.0,33.0,123.0,121171.69142857143,38.57142857142857,8.714285714285714,549.51,10,1
2016-10-05,3424882.78,2746226.47,3461082.31,2850191.25,115.0,35.0,110.0,100003.28,39.142857142857146,8.428571428571429,530.96,10,2
2016-10-06,2895028.23,2454432.63,3424882.78,2746226.47,105.0,38.0,93.0,104440.22714285715,39.857142857142854,9.285714285714286,259.81,10,3
2016-10-07,3222934.99,2477341.55,2895028.23,2454432.63,99.0,32.0,80.0,116545.15285714285,39.857142857142854,9.285714285714286,380.59,10,4
2016-10-08,3101070.27,2574361.13,3222934.99,2477341.55,106.0,36.0,86.0,102631.63857142857,38.285714285714285,9.285714285714286,332.53,10,5
2016-10-09,3313712.48,2583489.11,3101070.27,2574361.13,120.0,34.0,115.0,127157.69999999998,38.0,9.714285714285714,475.94,10,6
2016-10-10,4264616.83,3371581.16,3313712.48,2583489.11,106.0,36.0,91.0,127606.05285714287,36.714285714285715,9.571428571428571,465.9,10,0
2016-10-11,4422185.53,3581266.99,4264616.83,3371581.16,145.0,38.0,96.0,127916.68999999999,36.285714285714285,9.857142857142858,358.4,10,1
2016-10-12,4541598.24,3524730.02,4422185.53,3581266.99,144.0,35.0,119.0,159658.98857142855,34.57142857142857,11.428571428571429,457.32,10,2
2016-10-13,3317032.06,2649214.4,4541598.24,3524730.02,161.0,36.0,116.0,151262.47142857144,32.285714285714285,10.571428571428571,743.16,10,3
2016-10-14,3511630.87,2718591.77,3317032.06,2649214.4,107.0,33.0,133.0,135118.1557142857,31.0,10.714285714285714,576.05,10,4
2016-10-15,3943248.97,3043533.56,3511630.87,2718591.77,130.0,34.0,123.0,147954.57714285716,29.142857142857142,11.142857142857142,455.59000000000003,10,5
2016-10-16,4376304.87,3413503.15,3943248.97,3043533.56,126.0,36.0,117.0,152991.4957142857,27.428571428571427,12.0,522.2,10,6
2016-10-17,3037287.93,2453991.87,4376304.87,3413503.15,133.0,37.0,109.0,155730.23714285716,26.428571428571427,12.571428571428571,351.68,10,0
2016-10-18,4508859.09,3657069.31,3037287.93,2453991.87,131.0,34.0,110.0,158254.57,25.857142857142858,12.714285714285714,481.99,10,1
2016-10-19,4228189.57,3396000.86,4508859.09,3657069.31,182.0,38.0,120.0,135239.35714285713,25.857142857142858,12.285714285714286,440.74,10,2
2016-10-20,2846518.01,2260628.69,4228189.57,3396000.86,141.0,36.0,129.0,124636.67000000001,25.857142857142858,11.714285714285714,674.94,10,3
2016-10-21,3272036.28,2634207.2,2846518.01,2260628.69,115.0,37.0,123.0,111092.44142857144,26.428571428571427,10.571428571428571,462.67,10,4
2016-10-22,3948044.16,3231763.1,3272036.28,2634207.2,133.0,36.0,138.0,111058.94428571429,26.714285714285715,10.142857142857142,715.23,10,5
2016-10-23,3383059.2,2666084.61,3948044.16,3231763.1,123.0,36.0,111.0,85692.41714285713,25.571428571428573,9.142857142857142,506.65999999999997,10,6
2016-10-24,4380387.44,3526727.23,3383059.2,2666084.61,122.0,35.0,102.0,91158.95285714287,26.0,9.0,477.2,10,0
2016-10-25,4299274.8,3249930.02,4380387.44,3526727.23,152.0,34.0,110.0,107905.67714285714,26.285714285714285,8.714285714285714,380.84,10,1
2016-10-26,4706906.11,3751859.51,4299274.8,3249930.02,168.0,38.0,134.0,106039.03142857143,25.714285714285715,7.428571428571429,572.95,10,2
2016-10-27,4202633.76,3430770.86,4706906.11,3751859.51,166.0,36.0,139.0,108578.18428571428,24.857142857142858,7.714285714285714,593.58,10,3
2016-10-28,7095459.64,5821255.79,4202633.76,3430770.86,154.0,36.0,138.0,113831.01857142856,26.0,8.0,489.09,10,4
2016-10-29,7748034.04,6291672.94,7095459.64,5821255.79,290.0,38.0,157.0,115759.30285714286,26.285714285714285,8.428571428571429,745.76,10,5
2016-10-30,6231866.09,5021019.4,7748034.04,6291672.94,264.0,38.0,201.0,127350.9842857143,25.571428571428573,9.0,834.76,10,6
2016-10-31,6154479.92,4923620.6,6231866.09,5021019.4,224.0,38.0,210.0,132268.38714285713,26.571428571428573,9.285714285714286,943.18,10,0
2016-11-01,7719179.86,6108632.49,6154479.92,4923620.6,233.0,39.0,216.0,109605.28,25.428571428571427,9.142857142857142,989.65,11,1
2016-11-02,2019573.39,1671538.84,7719179.86,6108632.49,282.0,39.0,212.0,103235.74142857143,25.142857142857142,9.142857142857142,897.01,11,2
2016-11-03,2167731.38,1630172.24,2019573.39,1671538.84,61.0,26.0,184.0,129866.92857142857,27.571428571428573,10.0,899.02,11,3
2016-11-04,2921457.72,2325634.63,2167731.38,1630172.24,76.0,34.0,155.0,131039.60428571429,26.428571428571427,10.571428571428571,577.49,11,4
2016-11-05,3331729.51,2510325.05,2921457.72,2325634.63,103.0,34.0,106.0,129205.84571428572,25.714285714285715,11.285714285714286,277.58,11,5
2016-11-06,3177194.93,2614531.12,3331729.51,2510325.05,108.0,32.0,90.0,125078.63428571429,27.571428571428573,10.571428571428571,558.9,11,6
2016-11-07,4013690.76,3164694.75,3177194.93,2614531.12,114.0,31.0,91.0,107402.40571428572,27.857142857142858,9.857142857142858,394.54,11,0
2016-11-08,2902668.64,2275142.13,4013690.76,3164694.75,142.0,36.0,109.0,118371.56142857143,28.285714285714285,10.428571428571429,404.0,11,1
2016-11-09,3088936.2,2415653.4,2902668.64,2275142.13,112.0,33.0,113.0,119262.01428571428,28.285714285714285,10.285714285714286,414.27,11,2
2016-11-10,3524443.54,2787453.25,3088936.2,2415653.4,117.0,30.0,101.0,94137.75142857143,27.142857142857142,9.285714285714286,587.28,11,3
2016-11-11,3242466.89,2622416.39,3524443.54,2787453.25,117.0,34.0,96.0,82615.00857142857,26.428571428571427,8.0,372.34000000000003,11,4
2016-11-12,4067309.35,3215859.82,3242466.89,2622416.39,115.0,30.0,91.0,66927.59142857142,26.142857142857142,7.0,602.58,11,5
2016-11-13,4108240.53,3298120.47,4067309.35,3215859.82,151.0,34.0,127.0,70379.14571428571,25.714285714285715,7.571428571428571,577.66,11,6
2016-11-14,5384564.17,4287246.16,4108240.53,3298120.47,147.0,38.0,116.0,76285.40142857144,24.142857142857142,8.0,331.14,11,0
2016-11-15,4067351.79,3266049.08,5384564.17,4287246.16,210.0,38.0,145.0,95986.78714285714,23.142857142857142,8.571428571428571,785.27,11,1
2016-11-16,2666254.64,2184170.77,4067351.79,3266049.08,162.0,36.0,139.0,106132.87285714285,23.714285714285715,8.857142857142858,586.94,11,2
2016-11-17,3253737.52,2657687.82,2666254.64,2184170.77,119.0,33.0,124.0,124013.66142857143,23.285714285714285,9.571428571428571,546.83,11,3
2016-11-18,2750384.49,2341586.51,3253737.52,2657687.82,115.0,31.0,149.0,139476.55714285714,25.285714285714285,10.857142857142858,784.07,11,4
2016-11-19,3049656.36,2797715.85,2750384.49,2341586.51,134.0,35.0,118.0,142759.08285714287,25.857142857142858,10.142857142857142,710.4300000000001,11,5
2016-11-20,2422645.76,2208447.77,3049656.36,2797715.85,133.0,32.0,96.0,147698.25857142857,27.285714285714285,9.571428571428571,438.73,11,6
2016-11-21,2849528.18,2622825.33,2422645.76,2208447.77,119.0,34.0,124.0,148384.49714285714,28.142857142857142,9.857142857142858,687.28,11,0
2016-11-22,2953802.19,3010640.25,2849528.18,2622825.33,129.0,34.0,122.0,145938.58142857143,29.714285714285715,9.857142857142858,516.27,11,1
2016-11-23,1781135.32,1682846.05,2953802.19,3010640.25,125.0,29.0,111.0,138536.12142857144,30.428571428571427,10.142857142857142,581.4399999999999,11,2
2016-11-24,1693041.1,1727778.84,1781135.32,1682846.05,96.0,32.0,82.0,156260.53,31.714285714285715,10.142857142857142,403.24,11,3
2016-11-25,3314537.94,3343367.28,1693041.1,1727778.84,92.0,34.0,112.0,155834.86571428573,30.857142857142858,10.571428571428571,583.7,11,4
2016-11-26,3392192.14,3360164.37,3314537.94,3343367.28,180.0,38.0,108.0,175826.38285714286,31.142857142857142,11.571428571428571,682.05,11,5
2016-11-27,5299633.2,5281944.59,3392192.14,3360164.37,177.0,35.0,125.0,184248.61000000002,29.857142857142858,12.285714285714286,641.5,11,6
2016-11-28,5196318.58,5131257.93,5299633.2,5281944.59,309.0,39.0,150.0,189191.38285714286,28.571428571428573,12.285714285714286,998.22,11,0
2016-11-29,4921786.18,4962698.8,5196318.58,5131257.93,286.0,38.0,223.0,181067.12999999998,28.285714285714285,11.571428571428571,1223.08,11,1
2016-11-30,3832887.02,3897608.89,4921786.18,4962698.8,258.0,38.0,232.0,183393.74,28.571428571428573,11.428571428571429,1709.26,11,2
2016-12-01,2358573.02,2341309.79,3832887.02,3897608.89,211.0,37.0,242.0,152081.0157142857,26.0,10.428571428571429,1973.34,12,3
2016-12-02,907573.74,925477.21,2358573.02,2341309.79,119.0,33.0,190.0,157803.7942857143,26.142857142857142,9.428571428571429,1234.55,12,4
2016-12-03,1333890.05,1218185.92,907573.74,925477.21,41.0,21.0,143.0,134528.04714285713,26.0,9.0,915.76,12,5
2016-12-04,2237557.76,2224630.3,1333890.05,1218185.92,70.0,27.0,95.0,124693.43428571429,25.857142857142858,8.142857142857142,891.9,12,6
2016-12-05,1925286.27,1939563.58,2237557.76,2224630.3,107.0,30.0,59.0,127983.76857142858,27.714285714285715,8.428571428571429,369.45,12,0
2016-12-06,2605334.49,2510982.32,1925286.27,1939563.58,105.0,31.0,81.0,123006.93142857144,27.714285714285715,8.285714285714286,566.24,12,1
2016-12-07,2299467.49,2274139.79,2605334.49,2510982.32,151.0,33.0,113.0,131797.2814285714,27.0,8.571428571428571,845.93,12,2
2016-12-08,2075549.34,2136761.21,2299467.49,2274139.79,131.0,36.0,120.0,131793.23142857142,28.428571428571427,8.285714285714286,807.34,12,3
2016-12-09,2553283.93,2600587.96,2075549.34,2136761.21,113.0,33.0,109.0,119324.55714285713,29.0,8.428571428571429,825.34,12,4
2016-12-10,2913080.54,2889190.43,2553283.93,2600587.96,129.0,34.0,96.0,134967.82142857142,29.285714285714285,8.714285714285714,695.6,12,5
2016-12-11,2853330.5,2812545.24,2913080.54,2889190.43,142.0,38.0,107.0,115287.28571428571,30.857142857142858,8.571428571428571,667.76,12,6
2016-12-12,3248145.42,3217430.0,2853330.5,2812545.24,156.0,35.0,121.0,114186.68714285715,28.714285714285715,8.714285714285714,687.6899999999999,12,0
2016-12-13,3823629.31,3830277.56,3248145.42,3217430.0,188.0,36.0,132.0,102682.0057142857,28.571428571428573,8.142857142857142,849.83,12,1
2016-12-14,2792734.55,2831410.87,3823629.31,3830277.56,221.0,37.0,145.0,96446.64857142858,28.0,8.142857142857142,1091.0,12,2
2016-12-15,2707101.38,2742933.88,2792734.55,2831410.87,160.0,35.0,174.0,86723.59142857142,28.0,8.428571428571429,1339.85,12,3
2016-12-16,2646651.72,2651717.38,2707101.38,2742933.88,149.0,35.0,164.0,90821.05714285714,27.428571428571427,8.714285714285714,1221.13,12,4
2016-12-17,3238132.58,3280502.46,2646651.72,2651717.38,140.0,34.0,161.0,77687.69714285714,27.142857142857142,8.571428571428571,1155.56,12,5
2016-12-18,3271429.4,3285398.32,3238132.58,3280502.46,185.0,38.0,123.0,90483.46571428572,25.571428571428573,9.0,1018.04,12,6
2016-12-19,4135316.35,4095588.8,3271429.4,3285398.32,191.0,36.0,164.0,90104.22,25.857142857142858,9.428571428571429,1278.13,12,0
2016-12-20,4293749.29,4224108.67,4135316.35,4095588.8,248.0,39.0,157.0,91999.47,26.857142857142858,9.857142857142858,1400.16,12,1
2016-12-21,4279775.59,4100591.43,4293749.29,4224108.67,287.0,38.0,201.0,79591.36285714286,26.142857142857142,9.571428571428571,1859.61,12,2
2016-12-22,3117384.48,3057416.11,4279775.59,4100591.43,255.0,38.0,228.0,78964.59999999999,26.142857142857142,10.142857142857142,2017.99,12,3
2016-12-23,2500798.47,2509747.01,3117384.48,3057416.11,186.0,37.0,221.0,77854.95142857144,25.285714285714285,10.571428571428571,1828.16,12,4
2016-12-24,2034069.49,2007308.18,2500798.47,2509747.01,138.0,34.0,189.0,74823.91142857143,26.714285714285715,11.142857142857142,1718.57,12,5
2016-12-25,3488378.94,3406046.44,2034069.49,2007308.18,121.0,35.0,155.0,65397.01857142857,26.714285714285715,10.857142857142858,1209.6,12,6
2016-12-26,3839559.68,3806837.33,3488378.94,3406046.44,221.0,37.0,137.0,60221.76142857143,27.142857142857142,10.0,1331.69,12,0
