Date,Revenue,phase5_best_prediction,phase9_best_prediction,phase5_error,phase9_error,phase5_abs_error,phase9_abs_error,phase9_better_than_phase5,month,weekday,revenue_group
2021-10-30,3434826.63,3436622.534186868,3436622.534186868,-1795.9041868681088,-1795.9041868681088,1795.9041868681088,1795.9041868681088,False,2021-10,Saturday,high_revenue
2021-10-31,3026687.11,3069508.615995303,3069508.615995303,-42821.50599530293,-42821.50599530293,42821.50599530293,42821.50599530293,False,2021-10,Sunday,mid_revenue
2021-11-01,2926691.09,1946234.7669252767,1946234.7669252772,980456.3230747231,980456.3230747227,980456.3230747231,980456.3230747227,True,2021-11,Monday,mid_revenue
2021-11-02,3072730.67,1798723.119267453,1798723.119267453,1274007.550732547,1274007.550732547,1274007.550732547,1274007.550732547,False,2021-11,Tuesday,mid_revenue
2021-11-03,1262904.96,1915489.858626149,1915489.8586261487,-652584.8986261489,-652584.8986261487,652584.8986261489,652584.8986261487,True,2021-11,Wednesday,low_revenue
2021-11-04,1344901.28,1292530.0563565025,1292530.0563565025,52371.223643497564,52371.223643497564,52371.223643497564,52371.223643497564,False,2021-11,Thursday,low_revenue
2021-11-05,1257605.18,1366355.782633467,1366355.7826334673,-108750.60263346718,-108750.60263346741,108750.60263346718,108750.60263346741,False,2021-11,Friday,low_revenue
2021-11-06,2093872.9,1348008.859678762,1348008.859678762,745864.0403212379,745864.0403212379,745864.0403212379,745864.0403212379,False,2021-11,Saturday,mid_revenue
2021-11-07,942802.49,1784575.2174647409,1784575.2174647409,-841772.7274647409,-841772.7274647409,841772.7274647409,841772.7274647409,False,2021-11,Sunday,low_revenue
2021-11-08,2064680.43,1324741.397500048,1324741.397500048,739939.032499952,739939.032499952,739939.032499952,739939.032499952,False,2021-11,Monday,mid_revenue
2021-11-09,2462296.67,1934786.30845233,1934786.30845233,527510.3615476699,527510.3615476699,527510.3615476699,527510.3615476699,False,2021-11,Tuesday,mid_revenue
2021-11-10,1774844.23,1898993.1531005355,1898993.1531005355,-124148.92310053553,-124148.92310053553,124148.92310053553,124148.92310053553,False,2021-11,Wednesday,low_revenue
2021-11-11,1412638.65,1774337.2044388691,1774337.2044388691,-361698.55443886924,-361698.55443886924,361698.55443886924,361698.55443886924,False,2021-11,Thursday,low_revenue
2021-11-12,1777590.33,1642565.9507480876,1642565.9507480876,135024.37925191247,135024.37925191247,135024.37925191247,135024.37925191247,False,2021-11,Friday,low_revenue
2021-11-13,1291079.97,1997124.0654753728,1997124.0654753726,-706044.0954753729,-706044.0954753726,706044.0954753729,706044.0954753726,True,2021-11,Saturday,low_revenue
2021-11-14,1228705.01,1508541.543914323,1508541.543914323,-279836.53391432296,-279836.53391432296,279836.53391432296,279836.53391432296,False,2021-11,Sunday,low_revenue
2021-11-15,1206377.91,1683945.9577802254,1683945.9577802254,-477568.0477802255,-477568.0477802255,477568.0477802255,477568.0477802255,False,2021-11,Monday,low_revenue
2021-11-16,2106714.51,1804192.3033039656,1804192.3033039656,302522.2066960342,302522.2066960342,302522.2066960342,302522.2066960342,False,2021-11,Tuesday,mid_revenue
2021-11-17,1531889.09,2024733.1497784788,2024733.1497784788,-492844.0597784787,-492844.0597784787,492844.0597784787,492844.0597784787,False,2021-11,Wednesday,low_revenue
2021-11-18,1661241.07,1381131.134322194,1381131.1343221941,280109.93567780615,280109.9356778059,280109.93567780615,280109.9356778059,True,2021-11,Thursday,low_revenue
2021-11-19,1253389.32,1388352.1738308226,1388352.1738308226,-134962.8538308225,-134962.8538308225,134962.8538308225,134962.8538308225,False,2021-11,Friday,low_revenue
2021-11-20,1071404.44,1359505.0094779402,1359505.0094779402,-288100.5694779402,-288100.5694779402,288100.5694779402,288100.5694779402,False,2021-11,Saturday,low_revenue
2021-11-21,1222908.7,1509843.3968838956,1509843.3968838956,-286934.69688389567,-286934.69688389567,286934.69688389567,286934.69688389567,False,2021-11,Sunday,low_revenue
2021-11-22,1558297.56,1292981.068831424,1292981.068831424,265316.49116857606,265316.49116857606,265316.49116857606,265316.49116857606,False,2021-11,Monday,low_revenue
2021-11-23,1613168.79,1425166.120947838,1425166.120947838,188002.66905216197,188002.66905216197,188002.66905216197,188002.66905216197,False,2021-11,Tuesday,low_revenue
2021-11-24,1665269.85,1318396.1636603845,1318396.1636603845,346873.6863396156,346873.6863396156,346873.6863396156,346873.6863396156,False,2021-11,Wednesday,low_revenue
2021-11-25,1278003.36,1419230.342161846,1419230.342161846,-141226.982161846,-141226.982161846,141226.982161846,141226.982161846,False,2021-11,Thursday,low_revenue
2021-11-26,970756.2,1681604.3409372647,1681604.3409372647,-710848.1409372648,-710848.1409372648,710848.1409372648,710848.1409372648,False,2021-11,Friday,low_revenue
2021-11-27,1407280.07,1912061.1195022487,1912061.1195022492,-504781.04950224864,-504781.0495022491,504781.04950224864,504781.0495022491,False,2021-11,Saturday,low_revenue
2021-11-28,2359645.42,2044284.5442082067,2044284.5442082067,315360.8757917932,315360.8757917932,315360.8757917932,315360.8757917932,False,2021-11,Sunday,mid_revenue
2021-11-29,1830856.99,2086006.2868785933,2086006.2868785935,-255149.29687859328,-255149.2968785935,255149.29687859328,255149.2968785935,False,2021-11,Monday,low_revenue
2021-11-30,2987950.32,1929324.390551106,1929324.390551106,1058625.9294488938,1058625.9294488938,1058625.9294488938,1058625.9294488938,False,2021-11,Tuesday,mid_revenue
2021-12-01,1881588.13,1916509.11892546,1916509.1189254597,-34920.98892546003,-34920.988925459795,34920.98892546003,34920.988925459795,True,2021-12,Wednesday,mid_revenue
2021-12-02,1911470.99,1070046.0716822764,1070046.0716822764,841424.9183177236,841424.9183177236,841424.9183177236,841424.9183177236,False,2021-12,Thursday,mid_revenue
2021-12-03,586748.17,1334360.784983758,1334360.784983758,-747612.6149837581,-747612.6149837581,747612.6149837581,747612.6149837581,False,2021-12,Friday,low_revenue
2021-12-04,819389.63,1122446.4357944473,1122446.4357944473,-303056.8057944473,-303056.8057944473,303056.8057944473,303056.8057944473,False,2021-12,Saturday,low_revenue
2021-12-05,1101768.07,846882.9374154289,846882.9374154289,254885.13258457114,254885.13258457114,254885.13258457114,254885.13258457114,False,2021-12,Sunday,low_revenue
2021-12-06,1167887.5,1177462.6873300478,1177462.6873300478,-9575.187330047833,-9575.187330047833,9575.187330047833,9575.187330047833,False,2021-12,Monday,low_revenue
2021-12-07,708706.53,1254160.203459144,1254160.203459144,-545453.6734591441,-545453.6734591441,545453.6734591441,545453.6734591441,False,2021-12,Tuesday,low_revenue
2021-12-08,919265.14,1123333.006807451,1123333.0068074507,-204067.8668074509,-204067.86680745066,204067.8668074509,204067.86680745066,True,2021-12,Wednesday,low_revenue
2021-12-09,999032.78,1238447.9510501074,1238447.9510501074,-239415.17105010734,-239415.17105010734,239415.17105010734,239415.17105010734,False,2021-12,Thursday,low_revenue
2021-12-10,1214991.34,1278324.5491144627,1278324.5491144627,-63333.2091144626,-63333.2091144626,63333.2091144626,63333.2091144626,False,2021-12,Friday,low_revenue
2021-12-11,948995.31,1339152.9546049067,1339152.9546049067,-390157.6446049067,-390157.6446049067,390157.6446049067,390157.6446049067,False,2021-12,Saturday,low_revenue
2021-12-12,1285064.15,1563480.212081061,1563480.212081061,-278416.06208106107,-278416.06208106107,278416.06208106107,278416.06208106107,False,2021-12,Sunday,low_revenue
