Date,Revenue,COGS,Gross_Profit_rolling_7d_mean,Gross_Margin_rolling_7d_mean,Revenue_rolling_28d_mean,Revenue_lag_1d,Revenue_pct_change_7d,page_views_lag_14d,cos_month,Gross_Profit_rolling_28d_mean,year,is_month_start,Revenue_rolling_7d_mean,Gross_Margin_rolling_28d_mean,Gross_Margin_lag_7d,Gross_Margin_lag_1d,Gross_Profit_lag_1d,Revenue_diff_1d,is_month_end,day_of_month,Gross_Profit_lag_7d,Revenue_lag_28d,quarter
2019-04-29,9634257.78,7639657.66,1064028.6214285714,0.209931494818391,4215610.8071428565,5579108.13,0.0914338957721568,196936.0,-0.4999999999999998,633489.4282142856,2019,0,5111655.365714286,0.1473805038768445,0.2034974212757424,0.2128722337561147,1187637.21,813637.5599999996,0,29,1040222.5199999996,7842271.08,2
2019-04-30,8059929.99,6487250.52,1200368.2785714285,0.2104364415058393,4279610.332142857,9634257.78,0.5855255280002281,161203.0,-0.4999999999999998,679030.525,2019,0,5757731.712857142,0.1514980794769362,0.1937528996801594,0.2070320480878807,1994600.1199999992,4055149.65,1,30,1177316.5099999998,6799630.38,2
2019-05-01,8442603.96,6897673.92,1256848.7014285717,0.210632201150546,4324621.032500001,8059929.99,0.338648445507813,223025.0,-0.8660254037844387,714891.8985714285,2019,1,6041095.801428571,0.1554804637237734,0.1933700155978313,0.1951232171931062,1572679.470000001,-1574327.789999999,0,1,1164270.42,6787287.3,2
2019-05-02,7808399.68,6038961.99,1311228.6471428573,0.2091496453648357,4383739.484642857,8442603.96,0.9891304038208724,201707.0,-0.8660254037844387,749956.4400000001,2019,0,6387046.94,0.1590527790195255,0.2212279658692373,0.1829921250978591,1544930.040000001,382673.9700000007,0,2,938973.1799999996,2048272.63,2
2019-05-03,4022286.5,3234443.01,1429866.4342857143,0.2099180726596331,4589458.307857143,7808399.68,0.9601419511945218,156489.0,-0.8660254037844387,801508.1839285714,2019,0,6896194.141428572,0.1614618467109596,0.2300865419626334,0.2266069569328192,1769437.6899999997,-634204.2800000012,0,3,916570.19,1919484.59,2
2019-05-04,2045383.76,1603260.81,1411476.905714286,0.2050299324876196,4664558.376071429,4022286.5,-0.15595187486385,170991.0,-0.8660254037844387,825208.4592857143,2019,0,6901722.372857143,0.1661456342390868,0.2147133855870188,0.1958695607585387,787843.4900000002,-3786113.18,0,4,1023210.3200000004,2259659.48,2
2019-05-05,2460393.45,1889099.54,1328464.4242857145,0.2052360885661733,4656905.671785714,2045383.76,-0.6333851733395245,145134.0,-0.8660254037844387,833277.5375,2019,0,6513138.542857143,0.1704486099338622,0.2128722337561147,0.2161564781368949,442122.95,-1976902.74,0,5,1187637.21,2241076.34,2
2019-05-06,3089088.99,2546015.45,1240415.3814285714,0.2079966493896922,4664738.425714286,2460393.45,-0.7446203427203709,171318.0,-0.8660254037844387,846593.2635714285,2019,0,6067607.874285714,0.1755787299951642,0.2070320480878807,0.2321961595207466,571293.9100000001,415009.6900000002,0,6,1994600.1199999992,3104721.28,2
2019-05-07,3216799.62,2460959.9,1033054.4414285716,0.203535469103775,4664180.129642857,3089088.99,-0.6167350096300278,153580.0,-0.8660254037844387,854210.8260714285,2019,0,5132583.761428571,0.1780638848181808,0.1951232171931062,0.1758037860864603,543073.54,628695.54,0,7,1572679.470000001,3989319.25,2
2019-05-08,3179618.97,2549583.11,916363.0485714287,0.2092273476441361,4636590.142857143,3216799.62,-0.6189801588182042,204218.0,-0.8660254037844387,868389.4582142858,2019,0,4440707.994285715,0.1832430519411936,0.1829921250978591,0.234966366975634,755839.7200000002,127710.62999999987,0,8,1544930.040000001,3426420.13,2
2019-05-09,3478743.01,2820877.92,785663.8800000001,0.211392504993982,4627775.815714286,3179618.97,-0.5927950540052273,132039.0,-0.8660254037844387,881380.1275000001,2019,0,3688852.995714285,0.1875441043568746,0.2266069569328192,0.1981482265467803,630035.8600000003,-37180.64999999991,0,9,1769437.6899999997,3579994.96,2
2019-05-10,3379956.2,2669556.82,626867.7942857144,0.2060357968352162,4624159.674642857,3478743.01,-0.1351329623088758,142532.0,-0.8660254037844387,894050.8825000001,2019,0,3070330.614285714,0.191274445764219,0.1958695607585387,0.1891099998214584,657865.0899999999,299124.0399999996,0,10,787843.4900000002,3059845.93,2
2019-05-11,3223254.17,2537597.46,615804.3500000002,0.2080801531548505,4635592.184285714,3379956.2,0.6524802172087257,186718.0,-0.8660254037844387,908478.8342857144,2019,0,2978569.1428571427,0.1952044038586243,0.2161564781368949,0.210180054995979,710399.3800000004,-98786.8099999996,0,11,442122.95,3248777.0,2
2019-05-12,3692378.28,2866716.95,650594.8871428573,0.2075894973081555,4634680.654642858,3223254.17,0.3100563936227353,150802.0,-0.8660254037844387,924302.8539285716,2019,0,3146836.3442857144,0.2001348505924979,0.2321961595207466,0.2127218872100303,685656.71,-156702.03000000026,0,12,571293.9100000001,4002434.76,2
2019-05-13,4792349.11,3788342.27,686933.09,0.2063632367051222,4623607.208928571,3692378.28,0.1952968308627455,130645.0,-0.8660254037844387,940678.6789285714,2019,0,3322834.1771428576,0.2048449795980694,0.1758037860864603,0.2236123352995131,825661.3299999996,469124.1099999999,0,13,543073.54,3468600.1,2
2019-05-14,4862166.63,3833993.27,752780.7042857144,0.2111772707446511,4670883.959285715,4792349.11,0.4897878873785741,124370.0,-0.8660254037844387,960149.3792857144,2019,0,3566157.051428572,0.2076029007121262,0.234966366975634,0.2095020243631625,1004006.8400000004,1099970.8300000003,0,14,755839.7200000002,5005921.07,2
2019-05-15,5013097.75,3959824.14,791685.51,0.2078197943243893,4665749.872142857,4862166.63,0.5291664428584031,163918.0,-0.8660254037844387,970855.9714285716,2019,0,3801209.481428572,0.2099585644842877,0.1981482265467803,0.2114640320338013,1028173.36,69817.51999999955,0,15,630035.8600000003,4866105.58,2
2019-05-16,4763396.54,3739102.59,852148.0457142858,0.2095278109845428,4670999.5925,5013097.75,0.4410658492419077,174072.0,-0.8660254037844387,971985.1,2019,0,4063135.021428571,0.2099639362386704,0.1891099998214584,0.2101043431678546,1053273.61,150931.1200000001,0,16,657865.0899999999,3458407.78,2
2019-05-17,4890006.38,3947766.75,904495.0257142858,0.2132312917176735,4717606.333928571,4763396.54,0.4093071797794302,159855.0,-0.8660254037844387,981103.6085714286,2019,0,4246656.954285714,0.2097026765689936,0.210180054995979,0.2150343649533742,1024293.9500000002,-249701.21,0,17,710399.3800000004,3282803.64,2
2019-05-18,4212074.41,3390993.32,937615.0614285714,0.2107322537897725,4775006.431785715,4890006.38,0.5171023202306134,153355.0,-0.8660254037844387,987078.7039285714,2019,0,4462378.408571429,0.2081536514753166,0.2127218872100303,0.1926867895006713,942239.63,126609.83999999984,0,18,685656.71,3583833.11,2
2019-05-19,3110577.15,2404869.12,956961.4014285712,0.2081912822781579,4797443.621071428,4212074.41,0.1407483444518583,145614.0,-0.8660254037844387,989028.3096428572,2019,0,4603638.442857144,0.207477227755678,0.2236123352995131,0.1949350866287284,821081.0900000003,-677931.9699999997,0,19,825661.3299999996,4280648.65,2
2019-05-20,4833855.83,3883813.76,939825.2157142858,0.2086571861405509,4755655.353214285,3110577.15,-0.3509285157232629,128267.0,-0.8660254037844387,982800.5771428572,2019,0,4520523.995714285,0.2082371417634391,0.2095020243631625,0.2268736623362644,705708.0299999998,-1101497.2600000002,0,20,1004006.8400000004,5111723.35,2
2019-05-21,4376980.41,3545197.6,932115.9628571428,0.2068053514955459,4745731.5132142855,4833855.83,-0.005822671692352,156221.0,-0.8660254037844387,979579.8467857144,2019,0,4526453.527142857,0.2079886332124528,0.2114640320338013,0.1965391818481273,950042.0700000004,1723278.6800000002,0,21,1028173.36,6076381.37,2
2019-05-22,5873623.7,4676076.56,904060.17,0.2037441701446089,4685038.621785714,4376980.41,-0.1268910704962814,161456.0,-0.8660254037844387,967239.3575,2019,0,4457141.21,0.2078558783159201,0.2101043431678546,0.1900357625772421,831782.81,-456875.4199999999,0,22,1053273.61,6020945.99,2
2019-05-23,5059289.39,4065945.82,924670.6742857144,0.2028557745605228,4679777.111428572,5873623.7,0.2330746875001929,101030.0,-0.8660254037844387,968427.8117857144,2019,0,4580073.488571429,0.2082314339759708,0.2150343649533742,0.203885574079252,1197547.1400000006,1496643.29,0,23,1024293.9500000002,4244369.27,2
2019-05-24,4257574.66,3427856.53,920249.1914285716,0.2001852269851789,4708881.401428572,5059289.39,0.0346181572875575,175528.0,-0.8660254037844387,970369.6114285716,2019,0,4622343.895714286,0.2073425970494254,0.1926867895006713,0.1963405319259667,993343.5699999998,-814334.3100000005,0,24,942239.63,3983588.88,2
2019-05-25,2703860.17,2041659.91,904174.6914285716,0.2004986092157088,4718666.607857144,4257574.66,0.0108023376538592,208628.0,-0.8660254037844387,967267.7521428572,2019,0,4531996.507142857,0.2060852371619879,0.1949350866287284,0.1948804651143804,829718.1300000004,-801714.7299999995,0,25,821081.0900000003,4765470.57,2
2019-05-26,3290638.14,2614660.18,881477.4300000003,0.2076377697932049,4645037.665,2703860.17,-0.1307528990238998,133895.0,-0.8660254037844387,954374.5357142856,2019,0,4316537.33,0.2071636594864229,0.2268736623362644,0.2449092106712012,662200.26,-1553714.4900000002,0,26,705708.0299999998,5579108.13,2
2019-05-27,3692587.25,3103910.35,877230.2771428573,0.2045736152674467,4563306.593928572,3290638.14,-0.3192519066088903,191085.0,-0.8660254037844387,936100.9910714288,2019,0,4342260.328571429,0.206897671875703,0.1965391818481273,0.2054245806559574,675977.96,586777.9700000002,0,27,950042.0700000004,9634257.78,2
2019-05-28,4649913.83,3737938.55,825606.6814285715,0.1992710545370526,4351104.075,3692587.25,-0.1563619426845915,133228.0,-0.8660254037844387,885889.4475,2019,0,4179221.96,0.2051972864702562,0.1900357625772421,0.1594212567353689,588676.8999999999,401949.1099999999,0,28,831782.81,8059929.99,2
2019-05-29,6694197.08,5100391.64,837062.7485714287,0.2001412813975634,4229317.783571429,4649913.83,-0.2083398481928626,144469.0,-0.8660254037844387,862292.8692857145,2019,0,4218212.448571429,0.2052331483776744,0.203885574079252,0.1961273506008175,911975.2800000004,957326.58,0,29,1197547.1400000006,8442603.96,2
2019-05-30,10560540.55,8440357.87,893671.0771428572,0.2050272877317145,4166874.680714286,6694197.08,0.323149668653368,187184.0,-0.8660254037844387,864038.4192857144,2019,0,4335437.217142857,0.2072008445676905,0.1963405319259667,0.2380876184183093,1593805.4400000004,2044283.25,0,30,993343.5699999998,7808399.68,2
2019-05-31,8767512.49,6975728.64,1054648.0928571431,0.2056592971954354,4265165.426071429,10560540.55,1.480412298865007,185076.0,-0.8660254037844387,876565.0260714287,2019,0,5121330.240000001,0.206277903183376,0.1948804651143804,0.2007645981720132,2120182.6800000016,3866343.4700000007,1,31,829718.1300000004,4022286.5,2
2019-06-01,8443797.15,6772402.64,1192086.052857143,0.2070144125903585,4434637.782857143,8767512.49,2.242590939900565,183594.0,-1.0,912420.0389285716,2019,1,5765607.072857142,0.2065813571876726,0.2449092106712012,0.2043662728788425,1791783.8500000006,-1793028.0600000003,0,1,662200.26,2045383.76,2
2019-06-02,7455195.67,6102711.18,1336256.6600000006,0.2003050211023251,4663152.546785714,8443797.15,1.566005981441642,139333.0,-1.0,956322.5946428572,2019,0,6585598.070000001,0.2059308926204609,0.2054245806559574,0.197943470254967,1671394.5100000007,-323715.33999999985,0,2,675977.96,2460393.45,2
2019-06-03,6200836.36,4928192.22,1432900.4500000004,0.1968750842187837,4841538.340357143,7455195.67,1.0189626311470366,175466.0,-1.0,984222.2582142858,2019,0,7180534.86,0.2041172805829759,0.1594212567353689,0.1814150224711674,1352484.4900000002,-988601.4800000004,0,3,588676.8999999999,3089088.99,2
2019-06-04,3657388.71,2889750.29,1530610.0557142864,0.2034202615415231,4952672.175,6200836.36,0.333537907733658,170943.0,-1.0,1010278.3510714289,2019,0,7538856.161428572,0.2051684845796932,0.1961273506008175,0.2052374979945448,1272644.1400000006,-1254359.3099999996,0,4,911975.2800000004,3216799.62,2
2019-06-05,3116184.22,2354873.53,1509990.504285715,0.2053859287030912,4968407.499642857,3657388.71,-0.4536478884186063,122146.0,-1.0,1010699.733214286,2019,0,7397066.858571428,0.2042727936424132,0.2380876184183093,0.2098870207317941,767638.4199999999,-2543447.6500000004,0,5,1593805.4400000004,3179618.97,2
2019-06-06,3413543.4,2707745.48,1391062.6828571432,0.2062746442941961,4966141.972857143,3116184.22,-0.7049219019380594,136767.0,-1.0,1015388.1200000002,2019,0,6885922.164285714,0.205921379392744,0.2007645981720132,0.2443086275560436,761310.6900000004,-541204.4899999998,0,6,2120182.6800000016,3478743.01,2
2019-06-07,2810118.57,2267280.87,1189007.7171428574,0.207131703055912,4963813.415357144,3413543.4,-0.6106599900606472,132206.0,-1.0,1017100.0067857144,2019,0,5864922.571428572,0.20655187973855,0.2043662728788425,0.2067640095040244,705797.9199999999,297359.1799999997,0,7,1791783.8500000006,3379956.2,2
2019-06-08,3253725.42,2576270.0,1010586.8385714288,0.2055325962305002,4943462.071428572,2810118.57,-0.6671972904986235,205258.0,-1.0,1011115.6610714288,2019,0,5013866.297142858,0.205944467956585,0.197943470254967,0.1931725251009603,542837.6999999997,-603424.8300000001,0,8,1671394.5100000007,3223254.17,2
2019-06-09,4254903.93,3456557.9,868595.5400000002,0.2069991226094664,4944550.330357143,3253725.42,-0.5635627065976123,134959.0,-1.0,1010822.7578571432,2019,0,4272427.478571429,0.2057832989457886,0.1814150224711674,0.2082091549077303,677455.4199999999,443606.8500000001,0,9,1352484.4900000002,3692378.28,2
2019-06-10,4783133.64,3750235.77,789432.9028571428,0.207886923011121,4964640.532142857,4254903.93,-0.3138177363545198,177796.0,-1.0,1009847.2114285716,2019,0,3815242.944285714,0.2044982021594756,0.2052374979945448,0.1876296252827498,798346.0299999998,1001178.5099999998,0,10,1272644.1400000006,4792349.11,2
2019-06-11,4164146.71,3288307.35,755183.4357142856,0.2094166878953361,4964311.408214286,4783133.64,0.3078001873090486,163509.0,-1.0,1010879.0339285716,2019,0,3612713.9842857136,0.2047283388673645,0.2098870207317941,0.2159458521840505,1032897.8699999996,528229.71,0,11,767638.4199999999,4862166.63,2
2019-06-12,4780123.09,3862755.17,770640.7128571428,0.2094797779308934,4939382.125357143,4164146.71,0.3362967064893229,113956.0,-1.0,1005438.5339285716,2019,0,3685107.9842857146,0.2046877895440393,0.2443086275560436,0.2103286509806951,875839.3599999999,-618986.9299999997,0,12,761310.6900000004,5013097.75,2
2019-06-13,3141446.63,2434324.12,792934.6028571427,0.2019946929848948,4931061.601785714,4780123.09,0.4003405054114736,145299.0,-1.0,1000584.7592857144,2019,0,3922813.537142857,0.2040380998928321,0.2067640095040244,0.1919130329340535,917367.92,615976.3799999999,0,13,705797.9199999999,4763396.54,2
2019-06-14,3321275.31,2699480.09,793123.8299999998,0.2046133413757521,4873134.819285714,3141446.63,0.1179053665340534,128081.0,-1.0,989257.207857143,2019,0,3883942.57,0.2043973921530696,0.1931725251009603,0.2250945482400252,707122.5099999998,-1638676.46,0,14,542837.6999999997,4890006.38,2
2019-06-15,4401658.94,3526274.43,804403.4757142857,0.203762380897296,4817108.709642857,3321275.31,0.0207607838033241,152872.0,-1.0,977812.7646428574,2019,0,3956964.961428572,0.2042019997334659,0.2082091549077303,0.1872158017517675,621795.2200000002,179828.68000000017,0,15,677455.4199999999,4212074.41,2
2019-06-16,3952891.26,3206561.32,832679.0599999999,0.2024290791110687,4823879.585714286,4401658.94,0.0344907928391231,156568.0,-1.0,979752.1725000002,2019,0,4120955.464285714,0.2043427481540163,0.1876296252827498,0.1988760424041395,875384.5100000002,1080383.6300000004,0,16,798346.0299999998,3110577.15,2
2019-06-17,4164327.54,3246799.45,825248.1900000001,0.2025971453909803,4853962.2325,3952891.26,-0.1735770819901239,182954.0,-1.0,981202.9550000002,2019,0,4077810.7971428568,0.2029831919720829,0.2159458521840505,0.188806089242131,746329.94,-448767.68000000063,0,17,1032897.8699999996,4833855.83,2
2019-06-18,5036738.58,4114695.79,808766.792857143,0.2032235140775314,4830050.507857143,4164327.54,4.3425463268577896e-05,185194.0,-1.0,980041.7414285716,2019,0,3989409.9257142856,0.2038328795128608,0.2103286509806951,0.2203304329899083,917528.09,211436.28000000023,0,18,875839.3599999999,4376980.41,2
2019-06-19,5640058.49,4485935.07,815367.282857143,0.1993284867500369,4853613.299642856,5036738.58,0.0536838665382569,188669.0,-1.0,983265.3121428572,2019,0,4114065.9071428576,0.2035838686953962,0.1919130329340535,0.1830634596882334,922042.79,872411.04,0,19,917367.92,5873623.7,2
2019-06-20,4189605.48,3314789.57,849189.4971428572,0.2011451520352794,4845271.6850000005,5640058.49,0.7953698261619044,188443.0,-1.0,981714.465,2019,0,4236913.821428572,0.2036104442615212,0.2250945482400252,0.204629689930751,1154123.42,603319.9100000001,0,20,707122.5099999998,5059289.39,2
2019-06-21,3812450.83,3058079.55,873145.6971428572,0.1988182557217959,4814211.545357144,4189605.48,0.2614448032614315,143379.0,-1.0,977481.3342857144,2019,0,4386650.8,0.2040556493372239,0.1872158017517675,0.2088062740456412,874815.9100000001,-1450453.0100000002,0,21,621795.2200000002,4257574.66,2
2019-06-22,4550924.39,3531072.86,892085.1342857142,0.2003403452809665,4798314.265714286,3812450.83,-0.1338604644366199,172622.0,-1.0,974790.3753571428,2019,0,4456818.731428572,0.2041624337497803,0.1988760424041395,0.1978704286659613,754371.2800000003,-377154.6499999999,0,22,875384.5100000002,2703860.17,2
2019-06-23,3568419.01,3068943.59,912723.28,0.2039434342423634,4864280.845,4550924.39,0.1512900534481183,146871.0,-1.0,987563.635,2019,0,4478142.367142857,0.2034191642663059,0.188806089242131,0.2240976651339179,1019851.5299999998,738473.5599999996,0,23,746329.94,3290638.14,2
2019-06-24,3996277.5,3433419.57,877458.3485714284,0.1969670026402999,4874201.590357143,3568419.01,-0.1430983812574935,139539.0,-1.0,981259.9728571428,2019,0,4423217.76,0.2010815388152963,0.2203304329899083,0.1399710680276865,499475.4199999999,-982505.38,0,24,917528.09,3692587.25,2
2019-06-25,5688790.13,5142260.13,826791.1828571428,0.1856120203412254,4885047.670714286,3996277.5,-0.2065743662241053,138808.0,-1.0,980337.8667857144,2019,0,4399210.611428572,0.200418120963904,0.1830634596882334,0.1408455568963867,562857.9300000002,427858.4900000002,0,25,922042.79,4649913.83,2
2019-06-26,5662278.62,5280030.26,773146.4985714286,0.1731845824369282,4922150.395714286,5688790.13,0.0086402720976036,162871.0,-1.0,967286.2496428574,2019,0,4492360.832857142,0.1968446939552375,0.204629689930751,0.0960713943581532,546530.0,1692512.63,0,26,1154123.42,6694197.08,2
2019-06-27,3630711.11,3603596.44,662878.6328571431,0.1535957507916185,4885296.165,5662278.62,0.351506400072782,155119.0,-1.0,924016.3539285716,2019,0,4495535.137142858,0.1907525600264972,0.2088062740456412,0.0675078684135822,382248.36000000034,-26511.509999999776,0,27,874815.9100000001,10560540.55,2
2019-06-28,4670111.28,4617792.03,541778.4557142857,0.1248331606516384,4637802.256428571,3630711.11,-0.0476700495570719,214740.0,-1.0,849263.925,2019,0,4415693.084285715,0.1838491152012746,0.1978704286659613,0.0074681430657808,27114.669999999925,-2031567.51,0,28,754371.2800000003,8767512.49,2
2019-06-29,7024746.69,6925205.4,441485.3085714286,0.0981663849239014,4491466.498928571,4670111.28,0.0261896001308869,164124.0,-1.0,787140.1892857143,2019,0,4538216.005714285,0.176950426833166,0.2240976651339179,0.0112029985718027,52319.25,1039400.1700000004,0,29,1019851.5299999998,8443797.15,2
2019-06-30,4945041.75,4627222.46,310012.4171428572,0.0681767312759019,4440786.125357143,7024746.69,0.9685879573878856,137920.0,-1.0,731002.5742857143,2019,0,4891619.191428571,0.1703870918097001,0.1399710680276865,0.0141700895979211,99541.29000000004,2354635.41,1,30,499475.4199999999,7455195.67,2
2019-07-01,4925285.45,4871863.28,284061.5414285715,0.0573623350695836,4351137.771071428,4945041.75,0.2374120040462655,199738.0,-0.8660254037844388,694050.2457142858,2019,1,5088279.582857142,0.1662033515279962,0.1408455568963867,0.0642702945834582,317819.29000000004,-2079704.9400000004,0,1,562857.9300000002,6200836.36,3
2019-07-02,4873332.05,4786134.47,211285.0042857144,0.0387910430071706,4305582.381428571,4925285.45,-0.1342121369487047,127409.0,-0.8660254037844388,650506.6039285715,2019,0,5220995.004285715,0.1592608163303159,0.0960713943581532,0.0108465124594961,53422.169999999925,-19756.299999999814,0,2,546530.0,3657388.71,3
2019-07-03,4886424.07,4756249.61,145666.0871428572,0.0276226730967846,4349008.929285714,4873332.05,-0.1393337599483934,126141.0,-0.8660254037844388,626205.1453571429,2019,0,5104500.992857143,0.1524038800536608,0.0675078684135822,0.0178928049854513,87197.58000000007,-51953.40000000037,0,3,382248.36000000034,3116184.22,3
2019-07-04,1489388.03,1415805.18,109655.53,0.0217844097699553,4412231.781071428,4886424.07,0.3458586822128077,211063.0,-0.8660254037844388,603664.5657142857,2019,0,4993664.628571428,0.144630001395437,0.0074681430657808,0.0266400251257766,130174.45999999996,13092.020000000484,0,4,27114.669999999925,3413543.4,3
2019-07-05,1841931.9,1789551.81,116293.84142857144,0.0277753542627268,4343511.946428572,1489388.03,-0.6810808264080593,164957.0,-0.8660254037844388,581085.4560714286,2019,0,4687761.331428572,0.1390100280029783,0.0112029985718027,0.0494047545151817,73582.8500000001,-3397036.04,0,5,52319.25,2810118.57,3
2019-07-06,1673667.75,1672504.8,116302.53285714284,0.0302374376526829,4308933.8510714285,1841931.9,-0.7377938335310993,158285.0,-0.8660254037844388,563569.1128571428,2019,0,4283735.705714286,0.1331266371887118,0.0141700895979211,0.0284375823014954,52380.08999999985,352543.8699999999,0,6,99541.29000000004,3253725.42,3
2019-07-07,2108446.49,2118852.35,102248.48428571426,0.0283124035920396,4252503.22,1673667.75,-0.6615462852260044,160716.0,-0.8660254037844388,539415.8103571428,2019,0,3519295.8571428573,0.1257154120553434,0.0642702945834582,0.0006948511734183,1162.9499999999534,-168264.1499999999,0,7,317819.29000000004,4254903.93,3
2019-07-08,2671803.54,2584413.1,55359.177142857145,0.0184258870963425,4175844.0257142857,2108446.49,-0.5719138491759904,163901.0,-0.8660254037844388,510531.8142857143,2019,0,3114067.9628571426,0.1188380925493016,0.0108465124594961,-0.0049353208864218,-10405.85999999987,434778.7400000002,0,8,53422.169999999925,4783133.64,3
2019-07-09,2568480.24,2386535.86,60211.787142857145,0.0215490150156133,4100439.3792857146,2671803.54,-0.4517501552146441,129819.0,-0.8660254037844388,476763.6917857143,2019,0,2792141.9757142854,0.1122938981103852,0.0178928049854513,0.0327084078943917,87390.43999999994,563357.0499999998,0,9,87197.58000000007,4164146.71,3
2019-07-10,2970737.48,2920183.57,73747.04428571432,0.029112524019827,4043451.291071429,2568480.24,-0.4743640332469138,163129.0,-0.8660254037844388,451981.7282142858,2019,0,2462877.431428571,0.1073120665758942,0.0266400251257766,0.0708373680149473,181944.38000000035,-103323.2999999998,0,10,130174.45999999996,4780123.09,3
2019-07-11,3613434.66,3602172.41,62372.68000000007,0.0277378479959325,3978830.376428572,2970737.48,0.994602763122784,169449.0,-0.8660254037844388,421024.0850000001,2019,0,2189207.9185714284,0.1010657901481964,0.0494047545151817,0.0170172929585148,50553.91000000015,402257.23999999976,0,11,73582.8500000001,3141446.63,3
2019-07-12,2385921.03,2226726.44,53469.7371428572,0.0211252789872245,3995687.091785714,3613434.66,0.9617634397884092,177868.0,-0.8660254037844388,396171.9328571429,2019,0,2492643.1514285714,0.0931380124058464,0.0284375823014954,0.0031167714542263,11262.25,642697.1800000002,0,12,52380.08999999985,3321275.31,3
2019-07-13,2098969.4,1932133.96,68728.95142857148,0.0265945513919425,3962281.581785714,2385921.03,0.4255643212340082,181925.0,-0.8660254037844388,379650.4817857144,2019,0,2570355.884285714,0.0888346798123733,0.0006948511734183,0.0667224891345208,159194.58999999985,-1227513.6300000004,0,13,1162.9499999999534,4401658.94,3
2019-07-14,2644124.5,2456787.05,92396.45000000006,0.0378502091617196,3880042.669642857,2098969.4,-0.0044948212083866,166764.0,-0.8660254037844388,354345.15785714285,2019,0,2631113.262857143,0.0845706945680061,-0.0049353208864218,0.0794844555618581,166835.43999999994,-286951.6299999999,0,14,-10405.85999999987,3952891.26,3
2019-07-15,2978181.99,2929468.55,120645.49428571436,0.0486767499841111,3833300.999642858,2644124.5,-0.0103596838560967,108659.0,-0.8660254037844388,334381.14035714284,2019,0,2707638.692857143,0.0803579936975843,0.0327084078943917,0.0708504648703191,187337.4500000002,545155.1000000001,0,15,87390.43999999994,4164327.54,3
2019-07-16,3187013.74,3153087.05,115120.2085714287,0.0463408018176426,3790938.6585714286,2978181.99,0.1595113497933704,121588.0,-0.8660254037844388,303352.04571428575,2019,0,2751407.042857143,0.073073220045413,0.0708373680149473,0.0163567707291119,48713.44000000041,334057.4900000002,0,16,181944.38000000035,5036738.58,3
2019-07-17,3959202.82,3896487.16,93974.82428571442,0.037741933731671,3724877.057142857,3187013.74,0.0728022120621712,151719.0,-0.8660254037844388,271633.61357142864,2019,0,2839768.971428572,0.0669154283213027,0.0170172929585148,0.010645291413146,33926.69000000041,208831.75,0,17,50553.91000000015,5640058.49,3
2019-07-18,3615222.41,3550288.82,95712.21714285722,0.0375738171225618,3664846.4975,3959202.82,0.0956896118331913,149794.0,-0.8660254037844388,232654.76500000004,2019,0,2980978.305714286,0.060172956420017,0.0031167714542263,0.0158404766947503,62715.65999999968,772189.0799999996,0,18,11262.25,4189605.48,3
2019-07-19,2386618.42,2254762.11,103379.55142857156,0.039694444131108,3644332.816428572,3615222.41,0.5152313779639222,142813.0,-0.8660254037844388,203730.39642857152,2019,0,2981233.6985714287,0.0533570595081744,0.0667224891345208,0.0179611605140499,64933.59000000032,-343980.4099999997,0,19,159194.58999999985,3812450.83,3
2019-07-20,3483966.92,3119293.47,99474.082857143,0.0380552562703249,3593410.230357143,2386618.42,0.137042979283071,98786.0,-0.8660254037844388,181497.7189285715,2019,0,2981333.325714285,0.0482634075597129,0.0794844555618581,0.0552481741090392,131856.31000000006,-1228603.9900000002,0,20,166835.43999999994,4550924.39,3
2019-07-21,2833440.98,2457034.76,127736.65571428582,0.0416534631494893,3555304.6064285715,3483966.92,0.3176258984779271,95916.0,-0.8660254037844388,158098.50178571435,2019,0,3179190.1142857145,0.0439982017947876,0.0708504648703191,0.1046719037160088,364673.4499999997,1097348.5,0,21,187337.4500000002,3568419.01,3
2019-07-22,3439033.06,2731287.61,154746.48000000013,0.0505097120216588,3529055.3910714285,2833440.98,-0.0486004584293387,123844.0,-0.8660254037844388,153703.17321428578,2019,0,3206235.325714286,0.043743671042924,0.0163567707291119,0.1328442069755058,376406.2200000002,-650525.94,0,22,48713.44000000041,3996277.5,3
2019-07-23,3417186.56,2643724.49,248893.9100000001,0.0775727167068746,3509153.803928572,3439033.06,0.0790769480648677,174380.0,-0.8660254037844388,158877.72750000007,2019,0,3272071.192857143,0.0460633941368253,0.010645291413146,0.2057978035256224,707745.4500000002,605592.0800000001,0,23,33926.69000000041,5688790.13,3
2019-07-24,4684554.37,3722991.01,354541.8214285714,0.1083869180687154,3428025.105,3417186.56,-0.1369003520764313,159621.0,-0.8660254037844388,166982.44428571433,2019,0,3304953.024285714,0.0507160122292495,0.0158404766947503,0.2263447009460319,773462.0699999998,-21846.5,0,24,62715.65999999968,5662278.62,3
2019-07-25,4181297.47,3389253.8,482948.6357142858,0.1354472076803862,3393106.381785714,4684554.37,0.2957859403178461,119806.0,-0.8660254037844388,187672.2657142857,2019,0,3408574.674285714,0.0556358206422089,0.0179611605140499,0.2052625039764455,961563.3600000005,1267367.81,0,25,64933.59000000032,3630711.11,3
