feature,missing_pct,nunique,dtype,non_null_count,Revenue_pair_count,Revenue_pearson,Revenue_spearman,COGS_pair_count,COGS_pearson,COGS_spearman,source_table,feature_family,timing_type,transformation,leakage_risk,expected_impute_method,note,selected,selection_reason
estimated_cogs_sum_lag_7d,0.23,3096,float64,3096,3096,0.4238994952265876,0.5338841606699776,3096,0.42810512501170195,0.5507393624112155,unknown,source_lag,lagged,estimated_cogs_sum_lag_7d,low,fill_0,Generated candidate feature: estimated_cogs_sum_lag_7d,True,selected
estimated_cogs_sum_lag_14d,0.45,3089,float64,3089,3089,0.43812551138818934,0.5359112054117113,3089,0.4435395991724296,0.5526642740050273,unknown,source_lag,lagged,estimated_cogs_sum_lag_14d,low,fill_0,Generated candidate feature: estimated_cogs_sum_lag_14d,True,selected
estimated_cogs_sum_lag_28d,0.9,3075,float64,3075,3075,0.5775349250539333,0.6036329371604537,3075,0.5850618210063678,0.6256020930880563,unknown,source_lag,lagged,estimated_cogs_sum_lag_28d,low,fill_0,Generated candidate feature: estimated_cogs_sum_lag_28d,True,selected
estimated_cogs_sum_lag_365d,11.76,2738,float64,2738,2738,0.7934064025791816,0.7864967830747865,2738,0.8168178860385105,0.8074904919114547,unknown,source_lag,lagged,estimated_cogs_sum_lag_365d,low,fill_0,Generated candidate feature: estimated_cogs_sum_lag_365d,True,selected
estimated_cogs_sum_rolling_7d_mean,0.03,3102,float64,3102,3102,0.6408371721788495,0.6762357682489897,3102,0.6533919599726942,0.6999607446745966,unknown,source_lag,lagged,estimated_cogs_sum_rolling_7d_mean,low,fill_0,Generated candidate feature: estimated_cogs_sum_rolling_7d_mean,True,selected
estimated_cogs_sum_rolling_28d_mean,0.03,3102,float64,3102,3102,0.6200323895480425,0.6575746640136779,3102,0.6239590653748427,0.6795967213159393,unknown,source_lag,lagged,estimated_cogs_sum_rolling_28d_mean,low,fill_0,Generated candidate feature: estimated_cogs_sum_rolling_28d_mean,True,selected
estimated_cogs_sum_rolling_90d_mean,0.03,3102,float64,3102,3102,0.49277567465979333,0.53871660183511,3102,0.5163326883757391,0.577942373382839,unknown,source_lag,lagged,estimated_cogs_sum_rolling_90d_mean,low,fill_0,Generated candidate feature: estimated_cogs_sum_rolling_90d_mean,True,selected
distinct_product_count_lag_1d,0.03,238,float64,3102,3102,0.8012486393462901,0.8129294008877427,3102,0.8222609156403493,0.8376626004992883,unknown,source_lag,lagged,distinct_product_count_lag_1d,low,fill_0,Generated candidate feature: distinct_product_count_lag_1d,True,selected
distinct_product_count_lag_7d,0.23,238,float64,3096,3096,0.4595913153724561,0.5102181237853428,3096,0.46326454704890957,0.5265710659635797,unknown,source_lag,lagged,distinct_product_count_lag_7d,low,fill_0,Generated candidate feature: distinct_product_count_lag_7d,True,selected
distinct_product_count_lag_14d,0.45,238,float64,3089,3089,0.45852373926609985,0.5141186657763885,3089,0.46196777563835173,0.5284424884230263,unknown,source_lag,lagged,distinct_product_count_lag_14d,low,fill_0,Generated candidate feature: distinct_product_count_lag_14d,True,selected
distinct_product_count_lag_28d,0.9,238,float64,3075,3075,0.541855718825154,0.5879211018951831,3075,0.5426188991205078,0.6038951905831361,unknown,source_lag,lagged,distinct_product_count_lag_28d,low,fill_0,Generated candidate feature: distinct_product_count_lag_28d,True,selected
distinct_product_count_lag_365d,11.76,226,float64,2738,2738,0.7744481636292977,0.7837322550481968,2738,0.80197500270465,0.811930565119834,unknown,source_lag,lagged,distinct_product_count_lag_365d,low,fill_0,Generated candidate feature: distinct_product_count_lag_365d,True,selected
distinct_product_count_rolling_7d_mean,0.03,1033,float64,3102,3102,0.6438588576144167,0.6611494417733151,3102,0.6553546557090923,0.6841212836250784,unknown,source_lag,lagged,distinct_product_count_rolling_7d_mean,low,fill_0,Generated candidate feature: distinct_product_count_rolling_7d_mean,True,selected
distinct_product_count_rolling_28d_mean,0.03,1976,float64,3102,3102,0.6011173899124027,0.6383770024841671,3102,0.6028197328888304,0.6561152048278236,unknown,source_lag,lagged,distinct_product_count_rolling_28d_mean,low,fill_0,Generated candidate feature: distinct_product_count_rolling_28d_mean,True,selected
distinct_product_count_rolling_90d_mean,0.03,2628,float64,3102,3102,0.48506042757629464,0.5312124265731171,3102,0.5032735204592352,0.5647871616146725,unknown,source_lag,lagged,distinct_product_count_rolling_90d_mean,low,fill_0,Generated candidate feature: distinct_product_count_rolling_90d_mean,True,selected
return_count_lag_1d,0.55,34,float64,3086,3086,0.41476937403690906,0.47024880740785135,3086,0.40858331338751686,0.48094405136092555,return,source_lag,lagged,return_count_lag_1d,low,fill_0,Generated candidate feature: return_count_lag_1d,True,selected
return_count_lag_7d,0.74,34,float64,3080,3080,0.46078604236674636,0.49087017581904685,3080,0.4558435913460773,0.49938576026331155,return,source_lag,lagged,return_count_lag_7d,low,fill_0,Generated candidate feature: return_count_lag_7d,True,selected
return_count_lag_14d,0.97,34,float64,3073,3073,0.45618851622842466,0.4614285043981025,3073,0.4533212020101485,0.46761534867927346,return,source_lag,lagged,return_count_lag_14d,low,fill_0,Generated candidate feature: return_count_lag_14d,True,selected
return_count_lag_28d,1.42,34,float64,3059,3059,0.2803471651897493,0.34520799669499974,3059,0.2775651805592031,0.35191554081591975,return,source_lag,lagged,return_count_lag_28d,low,fill_0,Generated candidate feature: return_count_lag_28d,True,selected
return_count_lag_365d,12.05,34,float64,2729,2729,0.3540213115714595,0.40222030787964325,2729,0.35101012890791217,0.4227026152213871,return,source_lag,lagged,return_count_lag_365d,low,fill_0,Generated candidate feature: return_count_lag_365d,True,selected
return_count_rolling_7d_mean,0.26,182,float64,3095,3095,0.529310412640243,0.5695947857528615,3095,0.5233691206365264,0.5811606579513953,return,source_lag,lagged,return_count_rolling_7d_mean,low,fill_0,Generated candidate feature: return_count_rolling_7d_mean,True,selected
return_count_rolling_28d_mean,0.26,614,float64,3095,3095,0.5214148334386269,0.5505675414408387,3095,0.5192101395494614,0.5588987038929021,return,source_lag,lagged,return_count_rolling_28d_mean,low,fill_0,Generated candidate feature: return_count_rolling_28d_mean,True,selected
return_count_rolling_90d_mean,0.26,1403,float64,3095,3095,0.3706287012926408,0.43010690052142486,3095,0.4056052884892058,0.4660927208689359,return,source_lag,lagged,return_count_rolling_90d_mean,low,fill_0,Generated candidate feature: return_count_rolling_90d_mean,True,selected
return_quantity_sum_lag_1d,0.55,96,float64,3086,3086,0.38856989883150955,0.44188331219050725,3086,0.3842476552196598,0.45425373151456416,return,source_lag,lagged,return_quantity_sum_lag_1d,low,fill_0,Generated candidate feature: return_quantity_sum_lag_1d,True,selected
return_quantity_sum_lag_7d,0.74,96,float64,3080,3080,0.43185669050445424,0.46170220551881647,3080,0.428393281180337,0.4713625156085992,return,source_lag,lagged,return_quantity_sum_lag_7d,low,fill_0,Generated candidate feature: return_quantity_sum_lag_7d,True,selected
return_quantity_sum_lag_14d,0.97,96,float64,3073,3073,0.42133306819207916,0.4294059363400054,3073,0.4203495666918361,0.43677967256079087,return,source_lag,lagged,return_quantity_sum_lag_14d,low,fill_0,Generated candidate feature: return_quantity_sum_lag_14d,True,selected
return_quantity_sum_lag_28d,1.42,96,float64,3059,3059,0.2584338945533287,0.33073644831836124,3059,0.25578455034036335,0.33768588207773753,return,source_lag,lagged,return_quantity_sum_lag_28d,low,fill_0,Generated candidate feature: return_quantity_sum_lag_28d,True,selected
return_quantity_sum_lag_365d,12.05,96,float64,2729,2729,0.3305122581891104,0.37985922307166925,2729,0.32738855644829895,0.3986225018276935,return,source_lag,lagged,return_quantity_sum_lag_365d,low,fill_0,Generated candidate feature: return_quantity_sum_lag_365d,True,selected
return_quantity_sum_rolling_7d_mean,0.26,464,float64,3095,3095,0.516731027714608,0.5570166020910471,3095,0.5125753811254535,0.5707201636357419,return,source_lag,lagged,return_quantity_sum_rolling_7d_mean,low,fill_0,Generated candidate feature: return_quantity_sum_rolling_7d_mean,True,selected
return_quantity_sum_rolling_28d_mean,0.26,1298,float64,3095,3095,0.5177990060291962,0.5462761292335107,3095,0.5165142006176108,0.5562693420093472,return,source_lag,lagged,return_quantity_sum_rolling_28d_mean,low,fill_0,Generated candidate feature: return_quantity_sum_rolling_28d_mean,True,selected
return_quantity_sum_rolling_90d_mean,0.26,2168,float64,3095,3095,0.37627495725602617,0.43670077601530694,3095,0.4096529502697272,0.4718093582442443,return,source_lag,lagged,return_quantity_sum_rolling_90d_mean,low,fill_0,Generated candidate feature: return_quantity_sum_rolling_90d_mean,True,selected
refund_amount_sum_lag_1d,0.55,3086,float64,3086,3086,0.3986470611272832,0.4397999736840037,3086,0.38224771065343816,0.4388454176262579,unknown,source_lag,lagged,refund_amount_sum_lag_1d,low,fill_0,Generated candidate feature: refund_amount_sum_lag_1d,True,selected
refund_amount_sum_lag_7d,0.74,3080,float64,3080,3080,0.4333849705315452,0.45786842894690666,3080,0.4262299417490625,0.46460504357651633,unknown,source_lag,lagged,refund_amount_sum_lag_7d,low,fill_0,Generated candidate feature: refund_amount_sum_lag_7d,True,selected
refund_amount_sum_lag_14d,0.97,3073,float64,3073,3073,0.41555740708409966,0.42043623130266944,3073,0.4164875721901102,0.43197741948468843,unknown,source_lag,lagged,refund_amount_sum_lag_14d,low,fill_0,Generated candidate feature: refund_amount_sum_lag_14d,True,selected
refund_amount_sum_lag_28d,1.42,3059,float64,3059,3059,0.2635044711393647,0.316536792260744,3059,0.27111894985228274,0.3377815841911923,unknown,source_lag,lagged,refund_amount_sum_lag_28d,low,fill_0,Generated candidate feature: refund_amount_sum_lag_28d,True,selected
refund_amount_sum_lag_365d,12.05,2729,float64,2729,2729,0.32632111467591607,0.36840774268462534,2729,0.3228381190125724,0.3830345076618673,unknown,source_lag,lagged,refund_amount_sum_lag_365d,low,fill_0,Generated candidate feature: refund_amount_sum_lag_365d,True,selected
refund_amount_sum_rolling_7d_mean,0.26,3094,float64,3095,3095,0.5621853873520399,0.5941027110101993,3095,0.5468455715065003,0.5988847467944118,unknown,source_lag,lagged,refund_amount_sum_rolling_7d_mean,low,fill_0,Generated candidate feature: refund_amount_sum_rolling_7d_mean,True,selected
refund_amount_sum_rolling_28d_mean,0.26,3093,float64,3095,3095,0.5557528449763388,0.5812234835258059,3095,0.5565098023771466,0.5987992405568524,unknown,source_lag,lagged,refund_amount_sum_rolling_28d_mean,low,fill_0,Generated candidate feature: refund_amount_sum_rolling_28d_mean,True,selected
refund_amount_sum_rolling_90d_mean,0.26,3094,float64,3095,3095,0.366978851616127,0.4053878597519696,3095,0.4071869268154058,0.4553020553519398,unknown,source_lag,lagged,refund_amount_sum_rolling_90d_mean,low,fill_0,Generated candidate feature: refund_amount_sum_rolling_90d_mean,True,selected
stock_on_hand_sum_lag_1d,0.9,101,float64,3075,3075,-0.11258388192401789,-0.2240482263287069,3075,-0.10239908983977405,-0.21407361927625193,unknown,source_lag,lagged,stock_on_hand_sum_lag_1d,low,fill_0,Generated candidate feature: stock_on_hand_sum_lag_1d,True,selected
stock_on_hand_sum_lag_7d,1.1,101,float64,3069,3069,-0.11616444537666316,-0.23179084877827733,3069,-0.10691871265974527,-0.2216139672728436,unknown,source_lag,lagged,stock_on_hand_sum_lag_7d,low,fill_0,Generated candidate feature: stock_on_hand_sum_lag_7d,True,selected
stock_on_hand_sum_lag_14d,1.32,101,float64,3062,3062,-0.12114906961080915,-0.24232444896974642,3062,-0.11222495480498794,-0.23209113318737062,unknown,source_lag,lagged,stock_on_hand_sum_lag_14d,low,fill_0,Generated candidate feature: stock_on_hand_sum_lag_14d,True,selected
stock_on_hand_sum_lag_28d,1.77,101,float64,3048,3048,-0.13546762774828863,-0.2655736527929575,3048,-0.12660959327072005,-0.25463095419649606,unknown,source_lag,lagged,stock_on_hand_sum_lag_28d,low,fill_0,Generated candidate feature: stock_on_hand_sum_lag_28d,True,selected
stock_on_hand_sum_lag_365d,12.63,90,float64,2711,2711,-0.1850745560482513,-0.30232894074004735,2711,-0.19753280845971805,-0.3151284062442015,unknown,source_lag,lagged,stock_on_hand_sum_lag_365d,low,fill_0,Generated candidate feature: stock_on_hand_sum_lag_365d,True,selected
stock_on_hand_sum_rolling_7d_mean,0.9,701,float64,3075,3075,-0.11749887577171228,-0.23175356654491458,3075,-0.10746758311730373,-0.22142274465092793,unknown,source_lag,lagged,stock_on_hand_sum_rolling_7d_mean,low,fill_0,Generated candidate feature: stock_on_hand_sum_rolling_7d_mean,True,selected
stock_on_hand_sum_rolling_28d_mean,0.9,2799,float64,3075,3075,-0.12227272153225047,-0.24962380580430413,3075,-0.11186227957037723,-0.23805028281757887,unknown,source_lag,lagged,stock_on_hand_sum_rolling_28d_mean,low,fill_0,Generated candidate feature: stock_on_hand_sum_rolling_28d_mean,True,selected
stock_on_hand_sum_rolling_90d_mean,0.9,3044,float64,3075,3075,-0.14301845041501512,-0.28556812106987656,3075,-0.13195758014502015,-0.27447437622181553,unknown,source_lag,lagged,stock_on_hand_sum_rolling_90d_mean,low,fill_0,Generated candidate feature: stock_on_hand_sum_rolling_90d_mean,True,selected
units_sold_sum_lag_1d,0.9,99,float64,3075,3075,0.48527924381043036,0.5367955627190291,3075,0.48737139516105865,0.5479897555273187,unknown,source_lag,lagged,units_sold_sum_lag_1d,low,fill_0,Generated candidate feature: units_sold_sum_lag_1d,True,selected
units_sold_sum_lag_7d,1.1,99,float64,3069,3069,0.4580918777965411,0.5107658661407196,3069,0.46112240352389494,0.522453622356374,unknown,source_lag,lagged,units_sold_sum_lag_7d,low,fill_0,Generated candidate feature: units_sold_sum_lag_7d,True,selected
units_sold_sum_lag_14d,1.32,99,float64,3062,3062,0.43235298198175764,0.47849484107818013,3062,0.43678595989514346,0.49302336023959487,unknown,source_lag,lagged,units_sold_sum_lag_14d,low,fill_0,Generated candidate feature: units_sold_sum_lag_14d,True,selected
units_sold_sum_lag_28d,1.77,99,float64,3048,3048,0.35604689178646337,0.4093897261271423,3048,0.3721464527703042,0.4352460704944041,unknown,source_lag,lagged,units_sold_sum_lag_28d,low,fill_0,Generated candidate feature: units_sold_sum_lag_28d,True,selected
units_sold_sum_lag_365d,12.63,88,float64,2711,2711,0.45925311587795076,0.49690696857329253,2711,0.4593102578371429,0.5138482400936701,unknown,source_lag,lagged,units_sold_sum_lag_365d,low,fill_0,Generated candidate feature: units_sold_sum_lag_365d,True,selected
units_sold_sum_rolling_7d_mean,0.9,696,float64,3075,3075,0.472151578282675,0.5268984273785127,3075,0.47464969653823713,0.5381765276295621,unknown,source_lag,lagged,units_sold_sum_rolling_7d_mean,low,fill_0,Generated candidate feature: units_sold_sum_rolling_7d_mean,True,selected
units_sold_sum_rolling_28d_mean,0.9,2785,float64,3075,3075,0.44612223863876965,0.4898077319795998,3075,0.4532219361543206,0.5057394297037812,unknown,source_lag,lagged,units_sold_sum_rolling_28d_mean,low,fill_0,Generated candidate feature: units_sold_sum_rolling_28d_mean,True,selected
units_sold_sum_rolling_90d_mean,0.9,3038,float64,3075,3075,0.2855547439390137,0.3525398574065211,3075,0.3265572369803939,0.3926808206052574,unknown,source_lag,lagged,units_sold_sum_rolling_90d_mean,low,fill_0,Generated candidate feature: units_sold_sum_rolling_90d_mean,True,selected
stockout_days_sum_lag_1d,0.9,86,float64,3075,3075,0.3225119697971442,0.3706370577789397,3075,0.29491657817132055,0.3472237004281117,unknown,source_lag,lagged,stockout_days_sum_lag_1d,low,fill_0,Generated candidate feature: stockout_days_sum_lag_1d,True,selected
stockout_days_sum_lag_7d,1.1,86,float64,3069,3069,0.30000418629835224,0.3492395711051784,3069,0.2740700484211042,0.32696005756001056,unknown,source_lag,lagged,stockout_days_sum_lag_7d,low,fill_0,Generated candidate feature: stockout_days_sum_lag_7d,True,selected
stockout_days_sum_lag_14d,1.32,86,float64,3062,3062,0.2754169088569796,0.316067739853414,3062,0.2528579287155205,0.2990216503285327,unknown,source_lag,lagged,stockout_days_sum_lag_14d,low,fill_0,Generated candidate feature: stockout_days_sum_lag_14d,True,selected
stockout_days_sum_lag_28d,1.77,86,float64,3048,3048,0.20799318332052263,0.2500928928027759,3048,0.1954718643330628,0.24343953748049033,unknown,source_lag,lagged,stockout_days_sum_lag_28d,low,fill_0,Generated candidate feature: stockout_days_sum_lag_28d,True,selected
stockout_days_sum_lag_365d,12.63,77,float64,2711,2711,0.23284384210809933,0.2643887275406645,2711,0.20167523083996763,0.2437868988442828,unknown,source_lag,lagged,stockout_days_sum_lag_365d,low,fill_0,Generated candidate feature: stockout_days_sum_lag_365d,True,selected
stockout_days_sum_rolling_7d_mean,0.9,569,float64,3075,3075,0.31241703291309786,0.36318790072878543,3075,0.285438583481398,0.33905608596850045,unknown,source_lag,lagged,stockout_days_sum_rolling_7d_mean,low,fill_0,Generated candidate feature: stockout_days_sum_rolling_7d_mean,True,selected
stockout_days_sum_rolling_28d_mean,0.9,2184,float64,3075,3075,0.29523553609520964,0.33674348585130887,3075,0.2734587846079697,0.31950515127002643,unknown,source_lag,lagged,stockout_days_sum_rolling_28d_mean,low,fill_0,Generated candidate feature: stockout_days_sum_rolling_28d_mean,True,selected
stockout_days_sum_rolling_90d_mean,0.9,2735,float64,3075,3075,0.18611756725263967,0.24069752566567595,3075,0.21261539632409,0.2733718405569272,unknown,source_lag,lagged,stockout_days_sum_rolling_90d_mean,low,fill_0,Generated candidate feature: stockout_days_sum_rolling_90d_mean,True,selected
fill_rate_mean_lag_1d,0.9,101,float64,3075,3075,-0.21965886704366475,-0.34349592551465835,3075,-0.18325589531420647,-0.3087760219555731,unknown,source_lag,lagged,fill_rate_mean_lag_1d,low,train_median,Generated candidate feature: fill_rate_mean_lag_1d,True,selected
fill_rate_mean_lag_7d,1.1,101,float64,3069,3069,-0.2101071642525464,-0.33592908049553766,3069,-0.17592467364743344,-0.3030548046931991,unknown,source_lag,lagged,fill_rate_mean_lag_7d,low,train_median,Generated candidate feature: fill_rate_mean_lag_7d,True,selected
fill_rate_mean_lag_14d,1.32,101,float64,3062,3062,-0.19832246648154528,-0.3156762563016995,3062,-0.167241480304408,-0.2888594600340276,unknown,source_lag,lagged,fill_rate_mean_lag_14d,low,train_median,Generated candidate feature: fill_rate_mean_lag_14d,True,selected
fill_rate_mean_lag_28d,1.77,101,float64,3048,3048,-0.16347896477541793,-0.27516683751842386,3048,-0.14009112119518033,-0.2596223186550842,unknown,source_lag,lagged,fill_rate_mean_lag_28d,low,train_median,Generated candidate feature: fill_rate_mean_lag_28d,True,selected
fill_rate_mean_lag_365d,12.63,90,float64,2711,2711,-0.1794538760749068,-0.2599917304831572,2711,-0.15642677330622098,-0.24314114841065707,unknown,source_lag,lagged,fill_rate_mean_lag_365d,low,train_median,Generated candidate feature: fill_rate_mean_lag_365d,True,selected
fill_rate_mean_rolling_7d_mean,0.9,701,float64,3075,3075,-0.21713397010263166,-0.3406486979430239,3075,-0.1813013648280924,-0.3050000863973319,unknown,source_lag,lagged,fill_rate_mean_rolling_7d_mean,low,train_median,Generated candidate feature: fill_rate_mean_rolling_7d_mean,True,selected
fill_rate_mean_rolling_28d_mean,0.9,2801,float64,3075,3075,-0.21443249278670892,-0.33283429575453644,3075,-0.1817737640895756,-0.30143972601684543,unknown,source_lag,lagged,fill_rate_mean_rolling_28d_mean,low,train_median,Generated candidate feature: fill_rate_mean_rolling_28d_mean,True,selected
fill_rate_mean_rolling_90d_mean,0.9,3045,float64,3075,3075,-0.1797290871310708,-0.2880512566226013,3075,-0.18445537842092022,-0.29926984430861336,unknown,source_lag,lagged,fill_rate_mean_rolling_90d_mean,low,train_median,Generated candidate feature: fill_rate_mean_rolling_90d_mean,True,selected
inventory_product_count_lag_1d,0.9,69,float64,3075,3075,0.2735875484537381,0.2991857293726253,3075,0.28183586227295515,0.3164237648605434,inventory,source_lag,lagged,inventory_product_count_lag_1d,low,fill_0,Generated candidate feature: inventory_product_count_lag_1d,True,selected
inventory_product_count_lag_7d,1.1,69,float64,3069,3069,0.24189939938717342,0.2625980248383338,3069,0.2493764223776849,0.2798893683743374,inventory,source_lag,lagged,inventory_product_count_lag_7d,low,fill_0,Generated candidate feature: inventory_product_count_lag_7d,True,selected
inventory_product_count_lag_14d,1.32,69,float64,3062,3062,0.20959336948471366,0.21587419506676564,3062,0.2185667369707963,0.23473885969685276,inventory,source_lag,lagged,inventory_product_count_lag_14d,low,fill_0,Generated candidate feature: inventory_product_count_lag_14d,True,selected
inventory_product_count_lag_28d,1.77,69,float64,3048,3048,0.1280091724701978,0.11535030034126383,3048,0.14376346428005732,0.1422335295506751,inventory,source_lag,lagged,inventory_product_count_lag_28d,low,fill_0,Generated candidate feature: inventory_product_count_lag_28d,True,selected
inventory_product_count_lag_365d,12.63,60,float64,2711,2711,0.144293312891044,0.14088215048460898,2711,0.11996213525828749,0.13665894065699952,inventory,source_lag,lagged,inventory_product_count_lag_365d,low,fill_0,Generated candidate feature: inventory_product_count_lag_365d,True,selected
inventory_product_count_rolling_7d_mean,0.9,475,float64,3075,3075,0.2521589618298338,0.27729419066644917,3075,0.26042935156036795,0.29420269481643346,inventory,source_lag,lagged,inventory_product_count_rolling_7d_mean,low,fill_0,Generated candidate feature: inventory_product_count_rolling_7d_mean,True,selected
inventory_product_count_rolling_28d_mean,0.9,1690,float64,3075,3075,0.20844930651234028,0.211947642799828,3075,0.22103970748822785,0.2328239843294449,inventory,source_lag,lagged,inventory_product_count_rolling_28d_mean,low,fill_0,Generated candidate feature: inventory_product_count_rolling_28d_mean,True,selected
inventory_product_count_rolling_90d_mean,0.9,2537,float64,3075,3075,0.03444254685201705,-0.01281061191807069,3075,0.07071632705817826,0.03630940101519978,inventory,source_lag,lagged,inventory_product_count_rolling_90d_mean,low,fill_0,Generated candidate feature: inventory_product_count_rolling_90d_mean,True,selected
review_count_lag_1d,0.26,75,float64,3095,3095,0.5303099987872564,0.5573621236815441,3095,0.5291770146312871,0.5747357772508029,review,source_lag,lagged,review_count_lag_1d,low,fill_0,Generated candidate feature: review_count_lag_1d,True,selected
review_count_lag_7d,0.45,75,float64,3089,3089,0.5126052556357878,0.5356197003003752,3089,0.5133809964760699,0.5503974525473468,review,source_lag,lagged,review_count_lag_7d,low,fill_0,Generated candidate feature: review_count_lag_7d,True,selected
review_count_lag_14d,0.68,75,float64,3082,3082,0.47302699846512836,0.5065504679095847,3082,0.4760924944284024,0.5211126477642101,review,source_lag,lagged,review_count_lag_14d,low,fill_0,Generated candidate feature: review_count_lag_14d,True,selected
review_count_lag_28d,1.13,75,float64,3068,3068,0.3994601607561688,0.45274346280540156,3068,0.41022613206299335,0.4733072066410745,review,source_lag,lagged,review_count_lag_28d,low,fill_0,Generated candidate feature: review_count_lag_28d,True,selected
review_count_lag_365d,11.99,75,float64,2731,2731,0.4880866151188751,0.5109446830439713,2731,0.4840566197850218,0.5301572546895884,review,source_lag,lagged,review_count_lag_365d,low,fill_0,Generated candidate feature: review_count_lag_365d,True,selected
review_count_rolling_7d_mean,0.23,395,float64,3096,3096,0.5532479984097713,0.5747916039545711,3096,0.5533352238528867,0.5919647617182651,review,source_lag,lagged,review_count_rolling_7d_mean,low,fill_0,Generated candidate feature: review_count_rolling_7d_mean,True,selected
review_count_rolling_28d_mean,0.23,1221,float64,3096,3096,0.5101966085168392,0.5393670597935075,3096,0.5157757848172363,0.5583765150262557,review,source_lag,lagged,review_count_rolling_28d_mean,low,fill_0,Generated candidate feature: review_count_rolling_28d_mean,True,selected
review_count_rolling_90d_mean,0.23,2080,float64,3096,3096,0.358177718427228,0.4282993217056322,3096,0.3974924232346225,0.4692495420793901,review,source_lag,lagged,review_count_rolling_90d_mean,low,fill_0,Generated candidate feature: review_count_rolling_90d_mean,True,selected
rating_mean_lag_1d,0.26,810,float64,3095,3095,0.008728660661512216,0.008821341501996496,3095,0.00916409687940628,0.007279422183498399,unknown,source_lag,lagged,rating_mean_lag_1d,low,train_median,Generated candidate feature: rating_mean_lag_1d,True,selected
rating_mean_lag_7d,0.45,810,float64,3089,3089,0.009714056085906135,-0.0026243256185663195,3089,0.008044141614002256,-0.00024185250081628878,unknown,source_lag,lagged,rating_mean_lag_7d,low,train_median,Generated candidate feature: rating_mean_lag_7d,True,selected
rating_mean_lag_14d,0.68,809,float64,3082,3082,0.016837391344219767,0.006656290420031921,3082,0.017694645364259038,0.007313298988346558,unknown,source_lag,lagged,rating_mean_lag_14d,low,train_median,Generated candidate feature: rating_mean_lag_14d,True,selected
rating_mean_lag_28d,1.13,809,float64,3068,3068,-0.005909233011748551,-0.002735770875770073,3068,-0.007372083493445644,-0.006903484096539546,unknown,source_lag,lagged,rating_mean_lag_28d,low,train_median,Generated candidate feature: rating_mean_lag_28d,True,selected
rating_mean_lag_365d,11.99,798,float64,2731,2731,0.017954162937311335,0.012184052910629429,2731,0.017028216422398657,0.013745571055561286,unknown,source_lag,lagged,rating_mean_lag_365d,low,train_median,Generated candidate feature: rating_mean_lag_365d,True,selected
rating_mean_rolling_7d_mean,0.23,3069,float64,3096,3096,0.00954246400959473,0.022334371079796193,3096,0.009006469912124724,0.023758150173137326,unknown,source_lag,lagged,rating_mean_rolling_7d_mean,low,train_median,Generated candidate feature: rating_mean_rolling_7d_mean,True,selected
rating_mean_rolling_28d_mean,0.23,3074,float64,3096,3096,0.02704435718493048,0.046805920691816896,3096,0.020237728165010255,0.05251558041507356,unknown,source_lag,lagged,rating_mean_rolling_28d_mean,low,train_median,Generated candidate feature: rating_mean_rolling_28d_mean,True,selected
rating_mean_rolling_90d_mean,0.23,3066,float64,3096,3096,0.01807233841072182,0.029181923674406144,3096,0.00859769086974928,0.0394197505395606,unknown,source_lag,lagged,rating_mean_rolling_90d_mean,low,train_median,Generated candidate feature: rating_mean_rolling_90d_mean,True,selected
low_rating_count_lag_1d,0.26,16,float64,3095,3095,0.3779898527192192,0.39378881815784406,3095,0.3754529406259457,0.406152686365741,unknown,source_lag,lagged,low_rating_count_lag_1d,low,fill_0,Generated candidate feature: low_rating_count_lag_1d,True,selected
low_rating_count_lag_7d,0.45,16,float64,3089,3089,0.35492386263978104,0.3787216688111799,3089,0.35546119668330783,0.38827095751723617,unknown,source_lag,lagged,low_rating_count_lag_7d,low,fill_0,Generated candidate feature: low_rating_count_lag_7d,True,selected
low_rating_count_lag_14d,0.68,16,float64,3082,3082,0.33443095161613856,0.3679986478652806,3082,0.33463100686292796,0.3778929695472333,unknown,source_lag,lagged,low_rating_count_lag_14d,low,fill_0,Generated candidate feature: low_rating_count_lag_14d,True,selected
low_rating_count_lag_28d,1.13,16,float64,3068,3068,0.30223982887355844,0.3340737448172336,3068,0.31019959097136746,0.3491743182582836,unknown,source_lag,lagged,low_rating_count_lag_28d,low,fill_0,Generated candidate feature: low_rating_count_lag_28d,True,selected
low_rating_count_lag_365d,11.99,16,float64,2731,2731,0.3388206296860471,0.3483529828636397,2731,0.33815327432419834,0.36067702750332,unknown,source_lag,lagged,low_rating_count_lag_365d,low,fill_0,Generated candidate feature: low_rating_count_lag_365d,True,selected
low_rating_count_rolling_7d_mean,0.23,75,float64,3096,3096,0.5107143195732264,0.5361489296136491,3096,0.5092373367864909,0.5511322408041905,unknown,source_lag,lagged,low_rating_count_rolling_7d_mean,low,fill_0,Generated candidate feature: low_rating_count_rolling_7d_mean,True,selected
low_rating_count_rolling_28d_mean,0.23,230,float64,3096,3096,0.5013756239637751,0.5348406297589923,3096,0.5045597813739316,0.5511338313383568,unknown,source_lag,lagged,low_rating_count_rolling_28d_mean,low,fill_0,Generated candidate feature: low_rating_count_rolling_28d_mean,True,selected
low_rating_count_rolling_90d_mean,0.23,633,float64,3096,3096,0.3651039837892171,0.4339292629622598,3096,0.3992106971066501,0.47073790812605026,unknown,source_lag,lagged,low_rating_count_rolling_90d_mean,low,fill_0,Generated candidate feature: low_rating_count_rolling_90d_mean,True,selected
