Date,Revenue,COGS,Gross_Profit,Margin,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec,sessions_lag_1d,sessions_lag_7d,sessions_rolling_7d,sessions_rolling_30d
2017-10-24,3172297.01,2492929.42,679367.5899999999,0.21415636299452298,17739.0,12781.0,65769.0,0.00571,178.4,16768.0,14949.0,18078.571428571428,18344.7
2017-10-25,6656072.71,5320570.98,1335501.7299999995,0.20064410173788494,19179.0,15268.0,72475.0,0.00538,139.2,17739.0,19764.0,17995.0,18216.366666666665
2017-10-26,5244501.34,4208554.22,1035947.1200000001,0.1975301468795125,19358.0,14916.0,98511.0,0.00367,161.3,19179.0,17442.0,18268.714285714286,18087.2
2017-10-27,3452345.34,2711681.12,740664.2199999997,0.21453943538568473,17948.0,12685.0,93032.0,0.00562,234.1,19358.0,17968.0,18265.85714285714,18054.7
2017-10-28,3658997.27,2958790.37,700206.8999999999,0.19136578913052862,18092.0,13116.0,88459.0,0.00565,280.4,17948.0,18349.0,18229.14285714286,17951.266666666666
2017-10-29,7644126.36,6130363.53,1513762.83,0.19802954042219678,19456.0,14861.0,97374.0,0.00559,300.3,18092.0,18520.0,18362.85714285714,17933.133333333335
2017-10-30,7135440.35,5691818.99,1443621.3599999994,0.2023170665283467,16394.0,12277.0,56462.0,0.00393,113.5,19456.0,16768.0,18309.428571428572,17745.566666666666
2017-10-31,7280919.6,5711548.55,1569371.0499999998,0.2155457189775863,17456.0,13639.0,85404.0,0.00416,197.9,16394.0,17739.0,18269.0,17730.266666666666
2017-11-01,7083914.55,5591633.48,1492281.0699999994,0.21065768925741762,14321.0,11372.0,51949.0,0.00464,115.8,17456.0,19179.0,17575.0,17646.533333333333
2017-11-02,5199936.08,4288675.49,911260.5899999999,0.1752445753140873,12018.0,9483.0,44492.0,0.00433,118.6,14321.0,19358.0,16526.428571428572,17436.0
2017-11-03,1577128.76,1289906.6,287222.1599999999,0.18211712783679115,15192.0,12008.0,52311.0,0.00436,280.2,12018.0,17948.0,16132.714285714286,17362.866666666665
2017-11-04,1931786.56,1566251.33,365535.23,0.18922133405876887,13373.0,10254.0,64034.0,0.00544,135.6,15192.0,18092.0,15458.57142857143,17237.9
2017-11-05,2523519.9,2073018.57,450501.32999999984,0.17852101344633733,13852.0,11242.0,56895.0,0.00507,109.8,13373.0,19456.0,14658.0,17184.533333333333
2017-11-06,3018330.58,2360833.81,657496.77,0.21783457861000766,14695.0,10725.0,75189.0,0.00513,120.7,13852.0,16394.0,14415.285714285714,17025.433333333334
2017-11-07,4095990.43,3338509.96,757480.4700000002,0.18493218745142434,14231.0,10696.0,72485.0,0.00553,293.8,14695.0,17456.0,13954.57142857143,16935.633333333335
2017-11-08,4277782.67,3348300.89,929481.7799999998,0.21728120657424604,15737.0,12892.0,70203.0,0.00373,178.2,14231.0,14321.0,14156.857142857143,16849.733333333334
2017-11-09,2792998.33,2205753.88,587244.4500000002,0.2102559259317567,14570.0,10374.0,71269.0,0.00574,315.4,15737.0,12018.0,14521.42857142857,16793.266666666666
2017-11-10,3541249.75,2843011.6,698238.1499999999,0.19717280601290543,12163.0,8640.0,46045.0,0.00459,307.7,14570.0,15192.0,14088.714285714286,16608.8
2017-11-11,2921904.65,2403613.27,518291.3799999999,0.1773813461024472,14199.0,10391.0,69029.0,0.00567,295.8,12163.0,13373.0,14206.714285714286,16503.633333333335
2017-11-12,3084484.33,2422146.93,662337.3999999999,0.21473197109741837,16862.0,12751.0,72373.0,0.00366,291.1,14199.0,13852.0,14636.714285714286,16429.133333333335
2017-11-13,3746234.93,2946152.31,800082.6200000001,0.2135697933925356,15862.0,12395.0,55608.0,0.00456,169.2,16862.0,14695.0,14803.42857142857,16363.133333333333
2017-11-14,4154076.39,3314644.14,839432.25,0.20207434124724893,14054.0,11085.0,48002.0,0.00456,142.3,15862.0,14231.0,14778.142857142857,16300.633333333333
2017-11-15,3854132.18,3119546.66,734585.52,0.19059686738611026,17195.0,12430.0,84000.0,0.00338,203.6,14054.0,15737.0,14986.42857142857,16256.866666666667
2017-11-16,3066706.38,2516030.25,550676.1299999999,0.17956597788145598,16292.0,12647.0,89319.0,0.00512,301.3,17195.0,14570.0,15232.42857142857,16301.633333333333
2017-11-17,2781968.82,2191402.04,590566.7799999998,0.21228375233910776,15449.0,10944.0,60520.0,0.00578,261.8,16292.0,12163.0,15701.857142857143,16157.8
2017-11-18,2774765.8,2218818.06,555947.7399999998,0.20035843745803691,13233.0,9863.0,59263.0,0.00566,178.4,15449.0,14199.0,15563.857142857143,16017.5
2017-11-19,3132539.58,2911417.5,221122.08000000007,0.07058875853054666,17300.0,12388.0,88596.0,0.00548,138.4,13233.0,16862.0,15626.42857142857,15995.233333333334
2017-11-20,2995966.89,2760945.71,235021.18000000017,0.07844585358551814,14606.0,10292.0,59542.0,0.00454,262.1,17300.0,15862.0,15447.0,15870.466666666667
2017-11-21,2297213.47,2128140.16,169073.31000000006,0.07359930289804545,12991.0,10410.0,66044.0,0.00532,226.9,14606.0,14054.0,15295.142857142857,15686.166666666666
2017-11-22,2248567.69,2263677.12,-15109.430000000168,-0.006719579787255668,16414.0,11974.0,54277.0,0.0039,317.1,12991.0,17195.0,15183.57142857143,15674.366666666667
2017-11-23,1749357.29,1656734.06,92623.22999999998,0.05294700546850551,16073.0,12474.0,84984.0,0.00478,196.5,16414.0,16292.0,15152.285714285714,15618.833333333334
2017-11-24,1620958.87,1618303.7,2655.1700000001583,0.0016380242886731347,16534.0,12308.0,76128.0,0.0032,177.6,16073.0,15449.0,15307.285714285714,15530.666666666666
2017-11-25,2674533.14,2727514.77,-52981.62999999989,-0.019809674147466306,13887.0,10739.0,47740.0,0.00575,301.4,16534.0,13233.0,15400.714285714286,15348.3
2017-11-26,2940959.43,2955583.74,-14624.310000000056,-0.004972632349437086,15331.0,11878.0,56009.0,0.00497,140.4,13887.0,17300.0,15119.42857142857,15261.066666666668
2017-11-27,3888410.38,3813390.96,75019.41999999993,0.019293081920020987,15891.0,11381.0,78015.0,0.00393,264.9,15331.0,14606.0,15303.0,15187.7
2017-11-28,5847881.51,5752351.51,95530.0,0.016335830306520693,14540.0,11330.0,46626.0,0.00439,279.2,15891.0,12991.0,15524.285714285714,15023.833333333334
2017-11-29,4871438.96,4803864.88,67574.08000000007,0.013871482441812239,14488.0,11480.0,59571.0,0.00528,269.2,14540.0,16414.0,15249.142857142857,14960.3
2017-11-30,4264134.96,4156136.15,107998.81000000006,0.025327249492122093,15443.0,12167.0,53521.0,0.00435,129.7,14488.0,16073.0,15159.142857142857,14893.2
2017-12-01,2565213.32,2510402.2,54811.119999999646,0.021367080691753016,16368.0,12107.0,53712.0,0.00464,256.7,15443.0,16534.0,15135.42857142857,14961.433333333332
2017-12-02,2798541.49,2818052.3,-19510.80999999959,-0.00697177800283375,15521.0,10884.0,85143.0,0.00557,264.0,16368.0,13887.0,15368.857142857143,15078.2
2017-12-03,1410398.63,1318304.86,92093.76999999979,0.0652962701757586,16466.0,11801.0,81064.0,0.00566,104.3,15521.0,15331.0,15531.0,15120.666666666666
2017-12-04,1209471.35,1144863.17,64608.18000000017,0.053418528681973464,17262.0,13107.0,70326.0,0.00328,218.7,16466.0,15891.0,15726.857142857143,15250.3
2017-12-05,1723297.16,1680632.44,42664.71999999997,0.024757610579477757,15001.0,11194.0,79075.0,0.00421,144.5,17262.0,14540.0,15792.714285714286,15288.6
2017-12-06,1875094.15,1865514.43,9579.719999999972,0.005108927463722273,18173.0,14139.0,71724.0,0.00558,250.7,15001.0,14488.0,16319.142857142857,15404.533333333333
2017-12-07,2133387.42,2193351.43,-59964.01000000024,-0.028107417076641543,15975.0,12565.0,77815.0,0.00475,156.8,18173.0,15443.0,16395.14285714286,15462.666666666666
2017-12-08,1553493.17,1488945.36,64547.80999999982,0.041550108649656844,15992.0,12153.0,80340.0,0.0056,107.2,15975.0,16368.0,16341.42857142857,15471.166666666666
2017-12-09,1605808.62,1631952.74,-26144.11999999988,-0.016280968774473187,15565.0,11541.0,78310.0,0.00427,307.6,15992.0,15521.0,16347.714285714286,15504.333333333334
2017-12-10,1836022.63,1769756.1,66266.5299999998,0.036092436398782186,17215.0,13767.0,92344.0,0.00427,225.4,15565.0,16466.0,16454.714285714286,15672.733333333334
2017-12-11,2040261.84,2142116.71,-101854.86999999988,-0.049922450149829725,17260.0,12272.0,94346.0,0.00406,229.9,17215.0,17262.0,16454.428571428572,15774.766666666666
2017-12-12,2636835.06,2612267.82,24567.240000000224,0.009316942258800299,17386.0,13528.0,75549.0,0.00393,274.4,17260.0,15001.0,16795.14285714286,15792.233333333334
2017-12-13,2887343.12,2845278.71,42064.41000000015,0.014568552559143074,16360.0,12417.0,89686.0,0.00325,295.3,17386.0,18173.0,16536.14285714286,15808.833333333334
2017-12-14,2544808.4,2511218.15,33590.25,0.013199520246789503,17626.0,12709.0,56746.0,0.00333,252.3,16360.0,15975.0,16772.0,15927.9
2017-12-15,2615767.25,2602096.36,13670.89000000013,0.005226340378716849,16696.0,12618.0,88119.0,0.00359,256.2,17626.0,15992.0,16872.571428571428,15911.266666666666
2017-12-16,1895310.17,1824600.76,70709.40999999992,0.0373075663916265,15380.0,12573.0,76990.0,0.0042,247.9,16696.0,15565.0,16846.14285714286,15880.866666666667
2017-12-17,2997880.85,2962168.44,35712.41000000015,0.011912551494499905,16427.0,12479.0,56203.0,0.00504,246.8,15380.0,17215.0,16733.571428571428,15913.466666666667
2017-12-18,2575839.99,2572642.87,3197.1200000001118,0.001241195110104689,16764.0,13481.0,92034.0,0.00394,122.3,16427.0,17260.0,16662.714285714286,16031.166666666666
2017-12-19,2830509.48,2835294.19,-4784.709999999963,-0.0016904059264977141,19770.0,14315.0,68091.0,0.00413,310.4,16764.0,17386.0,17003.285714285714,16113.5
2017-12-20,3950305.28,3962113.72,-11808.44000000041,-0.002989247453807016,15328.0,12099.0,75750.0,0.00552,285.6,19770.0,16360.0,16855.85714285714,16137.566666666668
2017-12-21,2446276.92,2392977.63,53299.29000000004,0.021787921704301588,15794.0,12560.0,68764.0,0.00514,123.8,15328.0,17626.0,16594.14285714286,16231.0
2017-12-22,2423079.28,2383321.92,39757.35999999987,0.01640778340525444,16334.0,12950.0,56385.0,0.00354,184.4,15794.0,16696.0,16542.428571428572,16228.333333333334
2017-12-23,2343205.29,2302420.5,40784.79000000004,0.017405555618219024,16850.0,12718.0,87565.0,0.00361,113.8,16334.0,15380.0,16752.428571428572,16254.233333333334
2017-12-24,1582944.12,1537881.36,45062.76000000001,0.028467688423518076,18787.0,13195.0,88138.0,0.00328,218.8,16850.0,16427.0,17089.571428571428,16329.333333333334
2017-12-25,1888197.46,1829750.85,58446.60999999987,0.030953653544264312,19152.0,14167.0,102672.0,0.00497,287.8,18787.0,16764.0,17430.714285714286,16504.833333333332
2017-12-26,2701416.56,2654070.12,47346.439999999944,0.017526523195667366,15201.0,11994.0,52565.0,0.00412,218.5,19152.0,19770.0,16778.0,16500.5
2017-12-27,4103218.35,4112542.69,-9324.339999999851,-0.0022724454817277394,17541.0,13665.0,71457.0,0.00556,245.1,15201.0,15328.0,17094.14285714286,16555.5
2017-12-28,3545279.44,3453711.8,91567.64000000013,0.025828045870482957,17951.0,13961.0,93009.0,0.00437,165.1,17541.0,15794.0,17402.285714285714,16669.2
2017-12-29,6520226.98,6483039.79,37187.19000000041,0.005703358198122178,17291.0,12167.0,62258.0,0.00401,314.0,17951.0,16334.0,17539.0,16762.633333333335
2017-12-30,5342810.18,5371586.26,-28776.080000000075,-0.005385944667792798,16564.0,13467.0,76662.0,0.00394,155.2,17291.0,16850.0,17498.14285714286,16800.0
2017-12-31,5157535.61,5013423.96,144111.65000000037,0.027941959280044674,15712.0,11391.0,75745.0,0.00458,169.6,16564.0,18787.0,17058.85714285714,16778.133333333335
2018-01-01,4076479.77,3905605.37,170874.3999999999,0.04191714656785845,13904.0,10077.0,53381.0,0.00323,207.9,15712.0,19152.0,16309.142857142857,16724.233333333334
2018-01-02,3624718.09,3245091.67,379626.4199999999,0.10473267453469738,12928.0,10507.0,60337.0,0.00546,230.0,13904.0,15201.0,15984.42857142857,16606.3
2018-01-03,1228388.32,997328.86,231059.46000000008,0.18809968821585674,14048.0,10822.0,47328.0,0.00544,274.1,12928.0,17541.0,15485.42857142857,16499.166666666668
2018-01-04,1209588.0,943742.57,265845.43000000005,0.21978180173745115,11481.0,9267.0,37524.0,0.00376,277.7,14048.0,17951.0,14561.142857142857,16381.833333333334
2018-01-05,1515574.79,1226621.86,288952.92999999993,0.19065567196456198,13547.0,9619.0,73673.0,0.00531,164.9,11481.0,17291.0,14026.285714285714,16227.633333333333
2018-01-06,1836672.15,1424469.16,412202.99,0.22442927007958388,13294.0,10711.0,69884.0,0.0051,115.9,13547.0,16564.0,13559.142857142857,16138.266666666666
2018-01-07,1476050.73,1224918.4,251132.33000000007,0.17013800738406876,13866.0,9930.0,51120.0,0.00437,240.3,13294.0,15712.0,13295.42857142857,16067.4
2018-01-08,2536686.97,2085102.3,451584.67000000016,0.17802144109251294,13310.0,9713.0,49025.0,0.00457,272.2,13866.0,13904.0,13210.57142857143,15992.233333333334
2018-01-09,2729162.63,2140605.04,588557.5899999999,0.21565500843751473,13582.0,9879.0,67305.0,0.00545,259.7,13310.0,12928.0,13304.0,15871.133333333333
2018-01-10,2434343.96,1884221.76,550122.2,0.2259837595012662,14394.0,10246.0,55185.0,0.00453,202.3,13582.0,14048.0,13353.42857142857,15775.6
2018-01-11,2183840.91,1845305.97,338534.9400000002,0.15501813270821094,13327.0,10140.0,46271.0,0.00545,149.6,14394.0,11481.0,13617.142857142857,15640.3
2018-01-12,2862550.24,2341061.28,521488.9600000004,0.1821763519511191,16056.0,12141.0,64034.0,0.00368,242.1,13327.0,13547.0,13975.57142857143,15630.166666666666
2018-01-13,2753366.32,2271479.73,481886.58999999985,0.17501724579822706,11440.0,8719.0,61413.0,0.00551,272.6,16056.0,13294.0,13710.714285714286,15423.966666666667
2018-01-14,2226116.52,1762940.79,463175.73,0.2080644592673882,15058.0,11539.0,62934.0,0.00385,292.4,11440.0,13866.0,13881.0,15369.366666666667
2018-01-15,3128561.64,2520530.26,608031.3800000004,0.1943485377516808,12203.0,9300.0,47063.0,0.00567,143.6,15058.0,13310.0,13722.857142857143,15263.466666666667
2018-01-16,3770286.85,3022848.85,747438.0,0.19824433252339937,12004.0,9665.0,64845.0,0.00361,158.7,12203.0,13582.0,13497.42857142857,15116.033333333333
2018-01-17,3240996.79,2645347.64,595649.1499999999,0.18378578832224018,13315.0,10603.0,59094.0,0.00516,180.3,12004.0,14394.0,13343.285714285714,15001.066666666668
2018-01-18,2110305.53,1667911.37,442394.1599999997,0.20963512330842432,14303.0,10695.0,72093.0,0.00438,231.4,13315.0,13327.0,13482.714285714286,14818.833333333334
2018-01-19,2086549.59,1700643.75,385905.8400000001,0.18494927791292037,14149.0,10956.0,56631.0,0.00352,112.1,14303.0,16056.0,13210.285714285714,14779.533333333333
2018-01-20,2418121.84,2008335.01,409786.82999999984,0.16946492241267705,13626.0,10427.0,68278.0,0.0037,294.9,14149.0,11440.0,13522.57142857143,14707.266666666666
2018-01-21,2484308.01,1971853.24,512454.7699999998,0.20627666454289612,11820.0,9291.0,45315.0,0.00403,223.9,13626.0,15058.0,13060.0,14556.8
2018-01-22,3315490.36,2730843.03,584647.3300000001,0.17633811790060525,13976.0,10323.0,74019.0,0.00381,168.6,11820.0,12203.0,13313.285714285714,14461.0
2018-01-23,4611238.46,3755442.15,855796.31,0.18558925490918984,14031.0,10228.0,45833.0,0.00359,284.0,13976.0,12004.0,13602.857142857143,14302.466666666667
2018-01-24,3270861.1,2653232.42,617628.6800000002,0.1888275475837235,13276.0,9889.0,56881.0,0.00327,230.5,14031.0,13315.0,13597.285714285714,14106.6
2018-01-25,2275701.54,1820602.61,455098.92999999993,0.19998181747506305,12850.0,9395.0,65032.0,0.00325,190.2,13276.0,14303.0,13389.714285714286,14028.233333333334
2018-01-26,2897617.42,2400983.47,496633.9499999997,0.17139389988896456,14225.0,10076.0,76115.0,0.00511,239.0,12850.0,14149.0,13400.57142857143,13917.7
2018-01-27,3617772.88,2965865.28,651907.6000000001,0.1801958336312146,13116.0,9200.0,46423.0,0.00569,217.4,14225.0,13626.0,13327.714285714286,13756.533333333333
2018-01-28,3128272.36,2453931.52,674340.8399999999,0.2155633405270377,14338.0,10498.0,54629.0,0.00428,114.3,13116.0,11820.0,13687.42857142857,13658.1
2018-01-29,5197360.04,4086899.16,1110460.88,0.2136586404354623,14330.0,11734.0,56472.0,0.00477,111.1,14338.0,13976.0,13738.0,13583.633333333333
2018-01-30,5706924.49,4618954.53,1087969.96,0.1906403285879116,14184.0,10806.0,63903.0,0.00574,100.8,14330.0,14031.0,13759.857142857143,13532.7
2018-01-31,5009601.43,4199624.93,809976.5,0.16168481890584258,13111.0,10727.0,55626.0,0.00382,240.7,14184.0,13276.0,13736.285714285714,13506.266666666666
2018-02-01,3670728.79,3012405.31,658323.48,0.1793440806069467,18158.0,13551.0,99763.0,0.00325,239.1,13111.0,12850.0,14494.57142857143,13680.6
2018-02-02,4258063.02,3505527.95,752535.0699999994,0.17673178308197032,20628.0,15815.0,77262.0,0.00542,258.4,18158.0,14225.0,15409.285714285714,13899.933333333332
2018-02-03,1981564.16,1568068.11,413496.0499999998,0.2086715425858327,17142.0,12608.0,84791.0,0.00332,276.7,20628.0,13116.0,15984.42857142857,14088.633333333333
2018-02-04,2874335.62,2202119.84,672215.7800000003,0.23386822865173978,21937.0,16156.0,71702.0,0.00499,157.9,17142.0,14338.0,17070.0,14368.3
2018-02-05,3130745.66,2498095.83,632649.8300000001,0.20207640565730275,20312.0,14559.0,94216.0,0.00522,218.3,21937.0,14330.0,17924.571428571428,14602.233333333334
2018-02-06,3339473.15,2568216.59,771256.56,0.23095156791423824,20841.0,15923.0,93977.0,0.00522,188.6,20312.0,14184.0,18875.571428571428,14834.733333333334
2018-02-07,2805812.6,2202832.26,602980.3400000003,0.21490399608298869,22384.0,17511.0,84703.0,0.00466,118.5,20841.0,13111.0,20200.285714285714,15137.2
2018-02-08,2150875.76,1718669.78,432205.97999999975,0.20094418656705668,19053.0,14537.0,77067.0,0.00533,296.6,22384.0,18158.0,20328.14285714286,15319.566666666668
2018-02-09,2144621.01,1686060.42,458560.58999999985,0.21381893950577305,23928.0,17973.0,97995.0,0.00367,311.0,19053.0,20628.0,20799.571428571428,15637.366666666667
2018-02-10,2584198.15,2095864.1,488334.0499999998,0.1889692746664956,17673.0,12439.0,84212.0,0.00446,254.2,23928.0,17142.0,20875.428571428572,15782.233333333334
2018-02-11,2962791.58,2320546.01,642245.5700000003,0.2167704182553402,19511.0,14638.0,89520.0,0.00327,279.7,17673.0,21937.0,20528.85714285714,15897.4
2018-02-12,3622566.63,2796978.04,825588.5899999999,0.22790156105424067,21143.0,14809.0,68725.0,0.00355,318.8,19511.0,20312.0,20647.571428571428,16220.833333333334
2018-02-13,4418784.14,3538184.9,880599.2399999998,0.19928541700613595,20955.0,14914.0,105610.0,0.00385,272.6,21143.0,20841.0,20663.85714285714,16417.4
2018-02-14,4218153.95,3395697.77,822456.1800000002,0.1949801239473491,22852.0,17086.0,124421.0,0.00358,123.1,20955.0,22384.0,20730.714285714286,16772.366666666665
2018-02-15,3128927.36,2501462.4,627464.96,0.20053676158209055,21016.0,16188.0,93867.0,0.00515,113.3,22852.0,19053.0,21011.14285714286,17072.766666666666
2018-02-16,3463265.1,2649618.11,813646.9900000002,0.23493638705278444,18882.0,15239.0,64391.0,0.0035,292.9,21016.0,23928.0,20290.285714285714,17258.333333333332
2018-02-17,4206774.3,3318989.93,887784.3699999996,0.21103684359771802,19469.0,14949.0,76665.0,0.00442,105.0,18882.0,17673.0,20546.85714285714,17430.533333333333
2018-02-18,3926304.19,3167573.08,758731.1099999999,0.19324307880485436,21695.0,15462.0,109393.0,0.00533,203.5,19469.0,19511.0,20858.85714285714,17682.066666666666
2018-02-19,4186201.52,3338454.11,847747.4100000001,0.20250993793533384,17034.0,12909.0,62250.0,0.00479,227.6,21695.0,21143.0,20271.85714285714,17795.666666666668
2018-02-20,5091061.73,4033905.61,1057156.1200000006,0.2076494405421402,20969.0,15753.0,89224.0,0.00529,251.8,17034.0,20955.0,20273.85714285714,18100.633333333335
2018-02-21,3907743.08,3150049.7,757693.3799999999,0.19389539293867802,18697.0,14423.0,60082.0,0.00395,311.9,20969.0,22852.0,19680.285714285714,18258.0
2018-02-22,3063440.84,2341066.15,722374.69,0.2358050074177375,16486.0,12941.0,66844.0,0.00471,296.4,18697.0,21016.0,19033.14285714286,18339.833333333332
2018-02-23,3544367.16,2804587.84,739779.3200000003,0.20871971965793754,20807.0,15501.0,82589.0,0.00537,210.0,16486.0,18882.0,19308.14285714286,18590.866666666665
2018-02-24,3364498.21,2679591.94,684906.27,0.20356862368489714,18429.0,13700.0,81461.0,0.00461,136.9,20807.0,19469.0,19159.571428571428,18776.833333333332
2018-02-25,4015454.83,3238625.9,776828.9300000002,0.1934597605721293,19363.0,13575.0,70572.0,0.0035,235.6,18429.0,21695.0,18826.428571428572,18948.1
2018-02-26,7426597.23,5998758.22,1427839.0100000007,0.1922601920879989,17681.0,14289.0,93780.0,0.00511,143.3,19363.0,17034.0,18918.85714285714,19100.266666666666
2018-02-27,8416365.51,6844455.72,1571909.79,0.1867682419605372,21338.0,17159.0,70800.0,0.00501,301.0,17681.0,20969.0,18971.571428571428,19333.6
2018-02-28,8409092.75,6627677.09,1781415.6600000001,0.2118439780557778,23064.0,18450.0,121432.0,0.00462,189.7,21338.0,18697.0,19595.428571428572,19624.733333333334
2018-03-01,6963830.59,5570058.79,1393771.7999999998,0.20014441505820718,26962.0,20950.0,146189.0,0.00338,223.3,23064.0,16486.0,21092.0,20050.666666666668
2018-03-02,5613671.87,4371797.12,1241874.75,0.22122325258031156,29092.0,23279.0,98813.0,0.00379,102.6,26962.0,20807.0,22275.571428571428,20583.366666666665
2018-03-03,1177076.3,967531.27,209545.03000000003,0.1780216201787429,27876.0,21526.0,149949.0,0.00378,246.6,29092.0,18429.0,23625.14285714286,20907.3
2018-03-04,2218712.31,1781519.01,437193.30000000005,0.19704821487198584,30258.0,21870.0,124545.0,0.00383,213.5,27876.0,19363.0,25181.571428571428,21228.3
2018-03-05,2742871.53,2230053.99,512817.5399999996,0.18696374744171834,26618.0,20081.0,104341.0,0.00465,195.2,30258.0,17681.0,26458.285714285714,21544.166666666668
2018-03-06,3203122.41,2519131.06,683991.3500000001,0.21353893559128764,29196.0,23434.0,122158.0,0.00407,306.2,26618.0,21338.0,27580.85714285714,21786.133333333335
2018-03-07,4507553.37,3470623.71,1036929.6600000001,0.2300426805595427,26569.0,19335.0,94979.0,0.00384,143.7,29196.0,23064.0,28081.571428571428,21994.7
2018-03-08,3419972.83,2864363.46,555609.3700000001,0.16246017077276023,34353.0,25095.0,155950.0,0.00534,220.1,26569.0,26962.0,29137.428571428572,22445.1
2018-03-09,3250890.44,2689334.35,561556.0899999999,0.17273916188944216,29115.0,20468.0,127999.0,0.00463,229.0,34353.0,29092.0,29140.714285714286,22669.466666666667
2018-03-10,3479853.91,2832299.24,647554.6699999999,0.186086740060878,25362.0,19672.0,85753.0,0.00394,311.6,29115.0,27876.0,28781.571428571428,22879.766666666666
2018-03-11,4342360.28,3337146.36,1005213.9200000004,0.23149021619182653,26119.0,18591.0,111401.0,0.00386,271.8,25362.0,30258.0,28190.285714285714,22952.8
2018-03-12,3648185.26,2790754.99,857430.2699999996,0.2350292567104993,27756.0,20759.0,148710.0,0.00434,152.9,26119.0,26618.0,28352.85714285714,23288.9
2018-03-13,5344808.38,4343953.93,1000854.4500000002,0.18725731192630712,26655.0,19160.0,112081.0,0.00457,109.4,27756.0,29196.0,27989.85714285714,23527.033333333333
2018-03-14,6867137.98,5489756.33,1377381.6500000004,0.2005757935855543,27642.0,21968.0,141297.0,0.00399,117.8,26655.0,26569.0,28143.14285714286,23743.666666666668
2018-03-15,6357153.0,4930724.06,1426428.9400000004,0.22438172244713953,31602.0,23640.0,167018.0,0.00365,222.6,27642.0,34353.0,27750.14285714286,24098.566666666666
2018-03-16,4667689.08,3716263.52,951425.56,0.2038322483981731,28981.0,22332.0,104925.0,0.00542,136.7,31602.0,29115.0,27731.0,24302.866666666665
2018-03-17,6875294.96,5458868.53,1416426.4299999997,0.20601682374947877,28478.0,20529.0,153768.0,0.00342,254.1,28981.0,25362.0,28176.14285714286,24551.6
2018-03-18,5615859.9,4613908.21,1001951.6900000004,0.1784146520464302,33664.0,26103.0,120319.0,0.00385,189.4,28478.0,26119.0,29254.0,25044.333333333332
2018-03-19,5314373.17,4472182.88,842190.29,0.15847405950982552,29822.0,23760.0,120238.0,0.00381,225.1,33664.0,27756.0,29549.14285714286,25389.433333333334
2018-03-20,6054738.37,5116787.38,937950.9900000002,0.154911894235985,26355.0,21495.0,128021.0,0.00571,305.1,29822.0,26655.0,29506.285714285714,25544.766666666666
2018-03-21,6826815.9,5913005.8,913810.1000000006,0.13385597522851034,30225.0,21804.0,161283.0,0.00463,280.2,26355.0,27642.0,29875.285714285714,25984.466666666667
2018-03-22,5512035.33,4925778.06,586257.2700000005,0.10635949062394716,28583.0,20430.0,141889.0,0.0047,196.4,30225.0,31602.0,29444.0,26238.266666666666
2018-03-23,4008326.65,3711085.6,297241.0499999998,0.07415589495431961,24716.0,17705.0,100647.0,0.0034,296.0,28583.0,28981.0,28834.714285714286,26438.9
2018-03-24,5227586.74,4619965.13,607621.6100000003,0.11623367343685631,26212.0,21135.0,127578.0,0.00508,184.9,24716.0,28478.0,28511.0,26763.1
2018-03-25,4970364.06,4473153.96,497210.0999999996,0.10003494593110342,23343.0,18573.0,126488.0,0.00395,116.0,26212.0,33664.0,27036.571428571428,26847.633333333335
2018-03-26,6133670.91,5616024.38,517646.53000000026,0.08439424572910453,25091.0,18621.0,119391.0,0.00428,205.3,23343.0,29822.0,26360.714285714286,27069.7
2018-03-27,6350306.2,5743746.71,606559.4900000002,0.09551657367325063,30251.0,22878.0,115879.0,0.00577,142.0,25091.0,26355.0,26917.285714285714,27432.633333333335
2018-03-28,8582287.61,7811323.78,770963.8299999991,0.08983197313286023,30581.0,21506.0,167274.0,0.00486,209.3,30251.0,30225.0,26968.14285714286,27862.633333333335
2018-03-29,7363015.35,6638405.71,724609.6399999997,0.09841207787241672,25464.0,20112.0,101309.0,0.00441,285.6,30581.0,28583.0,26522.571428571428,28000.166666666668
2018-03-30,12176690.89,10927925.46,1248765.4299999997,0.10255375957892938,29367.0,23066.0,155084.0,0.00546,177.9,25464.0,24716.0,27187.0,28210.266666666666
2018-03-31,11278748.95,10156610.77,1122138.1799999997,0.09949136956364293,28256.0,19940.0,102427.0,0.00383,160.0,29367.0,26212.0,27479.0,28253.4
2018-04-01,9326921.27,8552479.35,774441.9199999999,0.08303296420985014,40226.0,29826.0,165701.0,0.00384,125.5,28256.0,23343.0,29890.85714285714,28624.533333333333
2018-04-02,9532990.22,8745489.29,787500.9300000016,0.08260796579312986,40849.0,31424.0,191170.0,0.00391,145.1,40226.0,25091.0,32142.0,29056.966666666667
2018-04-03,9176055.6,8274855.19,901200.4099999992,0.09821217844407996,34758.0,28049.0,134893.0,0.00333,257.1,40849.0,30251.0,32785.857142857145,29206.966666666667
2018-04-04,3771895.32,3451444.47,320450.8499999996,0.08495751414437441,34281.0,25289.0,151738.0,0.00515,303.6,34758.0,30581.0,33314.42857142857,29462.4
2018-04-05,2915055.94,2584733.26,330322.68000000017,0.11331606898768473,38153.0,28260.0,209383.0,0.00504,182.4,34281.0,25464.0,35127.142857142855,29760.966666666667
